l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,tier,quality_score,drop_reason
03-post-workout-recovery-ice-bath-recovery,03-post-workout-recovery,03,ice-bath-recovery,운동 후ice bath 효과,얼음 목욕이 운동 후 회복에 주는 3가지 효과,info,issue,얼음 목욕이 운동 후 회복에 미치는 영향,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
03-post-workout-recovery-post-workout-bcaa-effect-duration,03-post-workout-recovery,03,post-workout-bcaa-effect-duration,운동 후 BCAA 효과 기간,운동 후 BCAA 복용 효과 기간 알아보기,info,start,운동 후 BCAA를 복용하면 효과가 언제까지 지속되는지 확인,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
03-sleep-health-exercises-for-nighttime-leg-cramps,03-sleep-health,03,exercises-for-nighttime-leg-cramps,수면 중 간부장 완화 운동,수면 중 간부장을 완화하는 3가지 운동,howto,tip,수면 중 간부장을 완화하는 운동 방법들을 소개합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,awkward_keyword
03-sleep-health-fix-sleep-time-leg-movement,03-sleep-health,03,fix-sleep-time-leg-movement,수면 중 간부장 현상,수면 중 간부장이 일한 5가지 이유와 해결법,howto,tip,수면 중 간부장이 일어나는 원인과 해결법을 알려드립니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,awkward_keyword
03-sleep-health-foods-to-prevent-nighttime-leg-cramps,03-sleep-health,03,foods-to-prevent-nighttime-leg-cramps,수면 중 간부장 음식,수면 중 간부장을 예방하는 5가지 음식,info,start,수면 중 간부장을 예방하는 음식을 소개합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,awkward_keyword
03-sleep-health-medications-for-nighttime-leg-cramps,03-sleep-health,03,medications-for-nighttime-leg-cramps,수면 중 간부장 치료제,수면 중 간부장을 치료하는 4가지 약물 비교,compare,compare,수면 중 간부장을 치료하는 약물을 비교합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,awkward_keyword
03-sleep-health-prevent-nighttime-leg-cramps,03-sleep-health,03,prevent-nighttime-leg-cramps,수면 중 간부장 예방법,수면 중 간부장을 예방하는 5가지 방법,howto,tip,수면 중 간부장을 예방하는 실용적인 방법을 안내합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,awkward_keyword
03-sleep-health-relieve-sleep-cramps,03-sleep-health,03,relieve-sleep-cramps,수면 중 간부장 완화 방법,수면 중 간부장 완화하는 방법,howto,tip,수면 중 간부장을 줄이는 실용적인 팁,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,awkward_keyword
03-sleep-health-symptoms-of-nighttime-leg-cramps,03-sleep-health,03,symptoms-of-nighttime-leg-cramps,수면 중 간부장 증상,수면 중 간부장이 발생하는 4가지 주요 증상,info,start,수면 중 간부장이 발생하는 주요 증상을 설명합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,awkward_keyword
04-handbags-recommended-bags-2024,04-handbags,04,recommended-bags-2024,가방 추천 2024년 인기 모자,2024년 인기 가방 추천 트렌디한 디자인,review,review,2024년 인기 가방 추천 리스트,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,mixed_topic
04-mens-fashion-men-fashion-trend-tips,04-mens-fashion,04,men-fashion-trend-tips,남성 패션 트렌드 Tips,남성 패션 트렌드 Tips와 실용적인 조합 방법,howto,howto,남성 패션 트렌드 Tips와 실용적인 조합 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
04-styling-2024-fall-polyesther-styling,04-styling,04,2024-fall-polyesther-styling,2024 가을 폴리싱 스타일링 grafting,2024 가을 폴리싱 스타일링 grafting 방법과 팁,howto,howto,2024년 가을 폴리싱 스타일링 grafting 방법과 팁을 공유합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-baseball-analysis-baseball-player-mental-analysis,05-baseball-analysis,05,baseball-player-mental-analysis,야구 선수의 mental 분석,야구 선수의 mental 분석하는 방법와 중요성,howto,tip,야구 선수의 mental을 분석하는 방법와 중요성,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-baseball-game-kbo-foreign-players,05-baseball-game,05,kbo-foreign-players,KBO 리그Foreign Player 분석,KBO 리그 Foreign Player 분석 및 성적,info,issue,KBO 리그 Foreign Player 분석 및 성적,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-game-highlight-uefa-champions-league-weekly-highlight,05-game-highlight,05,uefa-champions-league-weekly-highlight,UEFA 챔피언스리그 하이라이트 이번주,UEFA 챔피언스리그 이번주 주요 경기 하이라이트 및 분석,info,issue,UEFA 챔피언스리그 이번주 주요 경기 하이라이트와 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-game-highlight-uefa-el-2023-highlights,05-game-highlight,05,uefa-el-2023-highlights,UEFA 유로파리그 하이라이트 2023,UEFA 유로파리그 2023 경기 하이라이트 총정리,info,review,2023년 UEFA 유로파리그 경기 하이라이트,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-game-highlight-uefa-el-2024-highlights,05-game-highlight,05,uefa-el-2024-highlights,UEFA EL 하이라이트 2024,UEFA 유로파리그 2024 경기 하이라이트 총정리,info,review,2024년 UEFA 유로파리그 경기 하이라이트,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-game-highlight-uefa-el-8-highlights,05-game-highlight,05,uefa-el-8-highlights,UEFA 유로파리그 8강 하이라이트,UEFA 유로파리그 8강 경기 하이라이트 총정리,info,start,UEFA 유로파리그 8강 경기 하이라이트와 결과,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-game-highlight-uefa-europa-league-weekly-highlight,05-game-highlight,05,uefa-europa-league-weekly-highlight,UEFA 유로파리그 하이라이트 이번주,UEFA 유로파리그 이번주 주요 경기 하이라이트 및 분석,info,issue,UEFA 유로파리그 이번주 주요 경기 하이라이트와 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-game-schedule-premier-league-2024-round10,05-game-schedule,05,premier-league-2024-round10,2024 프리미어리그 Round 10 일정,2024 프리미어리그 10라운드 경기 일정 및 예약,checklist,local,2024년 10월 프리미어리그 경기 일정 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-soccer-league-epl-match-odds-2023,05-soccer-league,05,epl-match-odds-2023,2023년 EPL 경기 예상 승부율,2023년 EPL 경기 예상 승부율과 베팅 팁,howto,tip,2023년 EPL 경기 예상 승부율과 베팅 팁,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,betting_gambling
05-soccer-league-uefa-champions-league-2023,05-soccer-league,05,uefa-champions-league-2023,2023년 UEFA 챔피언스리그 일정,2023년 UEFA 챔피언스리그 일정표와 진출 팀,info,issue,2023년 UEFA 챔피언스리그 일정표와 진출 팀 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-soccer-league-uefa-champions-league-teams-2023,05-soccer-league,05,uefa-champions-league-teams-2023,2023년 UEFA 챔피언스리그 진출 팀,2023년 UEFA 챔피언스리그 진출 팀 및 경기 결과,info,tip,2023년 UEFA 챔피언스리그 진출 팀 및 경기 결과 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-soccer-league-uefa-europa-league-2023,05-soccer-league,05,uefa-europa-league-2023,2023년 UEFA 유로파리그 일정,2023년 UEFA 유로파리그 일정표와 진출 팀,info,issue,2023년 UEFA 유로파리그 일정표와 진출 팀 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-soccer-league-uefa-europa-league-2023-rank,05-soccer-league,05,uefa-europa-league-2023-rank,2023년 UEFA 유로파리그 승점 순위,2023 UEFA 유로파리그 승점 순위,info,review,2023년 UEFA 유로파리그 최신 승점 순위표,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-soccer-league-world-cup-qualifier-2023-schedule,05-soccer-league,05,world-cup-qualifier-2023-schedule,2023년 FIFA 월드컵 예선 한국 국가대표 일정,2023 FIFA 월드컵 예선 한국 국가대표 일정,info,issue,2023년 FIFA 월드컵 예선 한국 국가대표 일정 정리,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-soccer-player-lee-kang-in-fifa-24,05-soccer-player,05,lee-kang-in-fifa-24,이강인 FIFA 24 능력치,이강인 FIFA 24 능력치 분석과 전망,info,compare,이강인의 FIFA 24 게임 내 능력치 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-soccer-player-lee-kang-in-worldcup-qualifier,05-soccer-player,05,lee-kang-in-worldcup-qualifier,이강인 2024년 FIFA 월드컵 예선,이강인 2024년 FIFA 월드컵 예선 경기 분석,info,review,이강인의 2024년 FIFA 월드컵 예선 경기 분석을 알아보세요.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
05-sports-news-2024-baseball-rookie-transfer,05-sports-news,05,2024-baseball-rookie-transfer,2024 year 야구 신인 선수 이적,2024년 야구 신인 선수 이적 소식과 전망,news,issue,2024년 야구 신인 선수들의 이적 이슈와 전망,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-fifa-world-cup-asia-qualifier,05-sports-news,05,2024-fifa-world-cup-asia-qualifier,2024 year 축구 월드컵 아시아 예선 전망,2024년 축구 월드컵 아시아 예선 전망과 주요 경기,info,start,2024년 축구 월드컵 아시아 예선 전망과 주요 경기,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-fifa-world-cup-europe-qualifier,05-sports-news,05,2024-fifa-world-cup-europe-qualifier,2024 year 축구 월드컵 유럽 예선 전망,2024년 축구 월드컵 유럽 예선 전망과 주요 경기,info,start,2024년 축구 월드컵 유럽 예선 전망과 주요 경기,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-kbo-foreign-player-analysis,05-sports-news,05,2024-kbo-foreign-player-analysis,2024 year KBO 리그 외신 선수 분석,2024년 KBO 리그 외신 선수 분석과 전망,howto,tip,2024년 KBO 리그 외신 선수들의 전력 분석과 전망,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-kbo-postseason-schedule-2,05-sports-news,05,2024-kbo-postseason-schedule-2,2024 year KBO리그 포스트시즌 일정,2024년 KBO리그 포스트시즌 일정과 주요 경기,info,start,2024년 KBO리그 포스트시즌 일정과 주요 경기,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-kbo-rookie-of-the-year,05-sports-news,05,2024-kbo-rookie-of-the-year,2024 year 프로 야구 신인왕 후보 분석,2024년 프로 야구 신인왕 후보 분석과 전망,howto,review,2024년 프로 야구 신인왕 후보 분석과 전망,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-kligue-winner-prediction,05-sports-news,05,2024-kligue-winner-prediction,2024 year K리그 우승 후보 상품권,2024 K리그 우승 후보 분석과 추천 상품권,howto,compare,2024 K리그 우승 후보 팀별 전력 분석과 추천 상품권 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-kligue1-golden-boot-prediction,05-sports-news,05,2024-kligue1-golden-boot-prediction,2024 year K리그1 골든부츠 경쟁 전망,2024년 K리그1 골든부츠 경쟁 전망과 추천 선수,howto,review,2024년 K리그1 골든부츠 경쟁 전망과 추천 선수 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-kligue1-rookie-of-the-year,05-sports-news,05,2024-kligue1-rookie-of-the-year,2024 year K리그1 신인왕 후보 분석,2024년 K리그1 신인왕 후보 분석과 전망,howto,review,2024년 K리그1 신인왕 후보 분석과 전망,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-kligue2-promotion-prediction,05-sports-news,05,2024-kligue2-promotion-prediction,2024 year K리그2 승격 경쟁 전망,2024년 K리그2 승격 경쟁 전망과 추천 팀,howto,review,2024년 K리그2 승격 경쟁 전망과 추천 팀 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-mlb-all-star-game-prediction-2,05-sports-news,05,2024-mlb-all-star-game-prediction-2,2024 year 메이저리그 올스타전 예측 및 분석,2024년 메이저리그 올스타전 예측과 분석,howto,tip,2024년 메이저리그 올스타전 예측과 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-mlb-korean-player-performance,05-sports-news,05,2024-mlb-korean-player-performance,2024 year 메이저리그 한국인 선수 활약 전망,2024년 메이저리그 한국인 선수 활약 전망과 주목 선수,info,tip,2024년 메이저리그 한국인 선수들의 활약 전망과 주목 선수,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-mlb-korean-player-transfer-2,05-sports-news,05,2024-mlb-korean-player-transfer-2,2024 year 메이저리그 한국인 선수 이적 소식,2024년 메이저리그 한국인 선수 이적 소식과 전망,news,issue,2024년 메이저리그 한국인 선수들의 이적 소식과 전망,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-uefa-champions-league-final-2,05-sports-news,05,2024-uefa-champions-league-final-2,2024 year 유럽 챔피언스리그 결승전 일정,2024년 유럽 챔피언스리그 결승전 일정과 경기 분석,info,start,2024년 유럽 챔피언스리그 결승전 일정과 경기 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
05-sports-news-2024-uefa-champions-league-schedule,05-sports-news,05,2024-uefa-champions-league-schedule,2024 year 유럽 챔피언스리그 예상 일정표,2024년 유럽 챔피언스리그 예상 일정표와 주요 경기,info,start,2024년 유럽 챔피언스리그 예상 일정과 주요 경기 일정표,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,english_year_token
06-car-news-new-car-release-jan-2024,06-car-news,06,new-car-release-jan-2024,2024년 1월 신차 출시 modello,2024년 1월 신차 출시 모델 및 주요 특징,info,start,2024년 1월 출시되는 신차 모델들을 정리했습니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-blockchain-ciudad-del-este-crypto,07-blockchain,07,ciudad-del-este-crypto,가상화폐 Ciudad del Este,Ciudad del Este 가상화폐 부상: 파라과이 전자금융 허브로의 꿈,info,issue,Ciudad del Este의 가상화폐 부상과 파라과이 전자금융 허브로의 꿈,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-security-issue-smartphone-app-permissions,07-security-issue,07,smartphone-app-permissions,스마트폰 앱 권한 permissions,스마트폰 앱 권한 설정 확인하고 보안 강화하기,howto,tip,스마트폰 앱 권한설정을 안전하게 조절하는 방법을 알려드립니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-smartphone-review-galaxy-z-flip5-review,07-smartphone-review,07,galaxy-z-flip5-review,갤럭시 Z Flip5 접이식 스마트폰 리뷰,갤럭시 Z Flip5 접이식 스마트폰 사용기와 리뷰,review,review,갤럭시 Z Flip5 접이식 스마트폰의 사용기와 상세 리뷰,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-software-review-backup-software-windows-11,07-software-review,07,backup-software-windows-11,Windows 11 백업 소프트웨어 추천,Windows 11용 백업 소프트웨어 추천 및 비교,compare,compare,Windows 11에서 사용할 수 있는 백업 소프트웨어를 비교합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-software-review-file-compression-software-windows-11,07-software-review,07,file-compression-software-windows-11,Windows 11 파일 압축 프로그램,Windows 11용 파일 압축 프로그램 추천,review,howto,Windows 11에서 사용할 수 있는 파일 압축 프로그램을 비교합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-software-review-file-sync-software-windows-10,07-software-review,07,file-sync-software-windows-10,파일 동기화 프로그램 Windows 10,Windows 10용 파일 동기화 프로그램 추천,review,howto,Windows 10에서 사용할 수 있는 파일 동기화 프로그램을 비교합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-software-review-windows-11-optimization,07-software-review,07,windows-11-optimization,Windows 11 최적화 프로그램,Windows 11 최적화 프로그램 사용법과 효과,howto,howto,Windows 11 실행 속도 향상을 위한 최적화 프로그램 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-software-review-windows-11-optimization-tools,07-software-review,07,windows-11-optimization-tools,Windows 11 최적화 유틸리티,Windows 11 최적화 유틸리티 비교 및 설정 방법,compare,howto,Windows 11 성능을 향상시키는 유틸리티 비교 및 활용 가이드,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-software-review-windows-11-optimization-utility,07-software-review,07,windows-11-optimization-utility,Windows 11 시스템 최적화 유틸리티,Windows 11 시스템 최적화 유틸리티 추천,review,howto,Windows 11 시스템을 최적화하는 유틸리티를 비교합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-software-review-windows-11-system-management-tools,07-software-review,07,windows-11-system-management-tools,Windows 11 시스템 관리 프로그램,Windows 11 시스템 관리 프로그램 추천 및 사용법,compare,howto,Windows 11 시스템을 최적화하는 프로그램 비교 및 설정 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
07-software-review-windows-11-virtual-desktop,07-software-review,07,windows-11-virtual-desktop,Windows 11 가상 데스크탑 사용법,Windows 11 가상 데스크탑 생성 및 사용법,howto,howto,Windows 11에서 가상 데스크탑을 만들고 사용하는 방법을 쉽게 설명합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
08-beauty-trend-celebrity-skin-care,08-beauty-trend,08,celebrity-skin-care,세레브들이하는 스킨케어,세레브들이 하는 최신 스킨케어 루틴,info,issue,유명인들의 스킨케어 루틴과 트렌드,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,awkward_keyword
08-makeup-art-1-1-color-makeup-recommend,08-makeup-art,08,1-1-color-makeup-recommend,Dataset_name: 1:1 컬러 메이크업 강추,1:1 컬러 메이크업 강추와 프로페셔널 팁,howto,tip,1:1 컬러 메이크업에 대한 전문가 팁과 추천 방법.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
08-makeup-art-hanbok-makeup-ideas,08-makeup-art,08,hanbok-makeup-ideas,Festival_name: 한복 메이크업 아이디어,한복 메이크업 아이디어와 전통 스타일링 방법,howto,howto,한복과 어울리는 메이크업 스타일과 스티킹 팁 제공.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
09-busan-food-busan-yeongdo-cafe-mention,09-busan-food,09,busan-yeongdo-cafe-mention,부산 영도구 mencion 카페,"부산 영도구 mention 카페 추천, 감성 있는 공간",info,local,"영도구 mention 카페, 감성 있는 공간 추천",mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
09-gyeonggi-food-siheung-barataria-cafe,09-gyeonggi-food,09,siheung-barataria-cafe,시흥 Barataria 카페,시흥 Barataria 카페에서 추천하는 메뉴와 분위기,info,local,시흥 Barataria 카페 리뷰와 추천 메뉴,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
11-travel-english-english-podcast-travel,11-travel-english,11,english-podcast-travel,해외 여행 영어 podcast 추천,해외 여행 영어 podcast 추천 5선,compare,compare,해외 여행 영어 능력을 키워줄 podcast를 비교합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
11-travel-english-travel-english-vocab,11-travel-english,11,travel-english-vocab,해외 여행 영어 단어 50 sele,해외 여행 영어로 자주 사용하는 단어 50개,info,start,해외 여행에서 자주 쓰는 영어 단어를 모아 놓았습니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
11-travel-photography-travel-photo-contests-2024,11-travel-photography,11,travel-photo-contests-2024,여행 사진 contests 2024,2024년 여행 사진 공모전 정보 및 참여 방법,info,issue,2024년 여행 사진 공모전 정보 및 참여 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
11-travel-safety-lost-passport-overseas,11-travel-safety,11,lost-passport-overseas,해외 여행 중 passeport 분실 대응 방법,해외 여행 중 패스포트 분실 대응 방법과 예방 팁,howto,howto,해외 여행 시 패스포트 분실 시 대응 방법과 예방 조치,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
12-cultural-exploration-webtoon-impact-korean-culture,12-cultural-exploration,12,webtoon-impact-korean-culture,한국 현대문화의 Webtoon 영향력,한국 현대문화에 Webtoon이 미친 영향 분석,info,issue,Webtoon이 한국 현대문화에 미친 영향력을 분석합니다.,mistralai/mistral-nemotron,2026-06-04T01:15:00.927640+00:00,drop,0,korean_english_mix
12-culture-criticism-cinematography-trends-2025,12-culture-criticism,12,cinematography-trends-2025,영화 촬영 기술 Trends 2025,영화 촬영 기술 Trends 2025: 어떤 변화가 오나?,info,issue,2025년 영화 촬영 기술의 주요 변화와 트렌드,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
12-education-information-elementary-stem-education,12-education-information,12,elementary-stem-education,초등학생 STEM 교육 추천,초등학생을 위한 STEM 교육 프로그램 추천,compare,compare,초등학생 STEM 교육 프로그램 비교 및 추천,mistralai/mistral-nemotron,2026-06-04T01:15:00.927640+00:00,drop,0,korean_english_mix
12-education-information-steam-education-compare,12-education-information,12,steam-education-compare,STEAM 교육 프로그램 비교,학생에게 맞는 STEAM 교육 프로그램 비교,compare,compare,다양한 STEAM 교육 프로그램의 장단점 분석,mistralai/mistral-nemotron,2026-06-04T01:15:00.927640+00:00,drop,0,korean_english_mix
12-science-knowledge-geoscience-earthquake-resistant-structure,12-science-knowledge,12,geoscience-earthquake-resistant-structure,지구과학 지진-resistant 구조물 설계,지구과학 지진-resistant 구조물 설계 방법,howto,howto,진-resistant 구조물 설계를 위한 지구과학 방법 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,drop,0,korean_english_mix
