l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,tier,quality_score,drop_reason
01-award-popular-star-examples-2024,01-award,01,popular-star-examples-2024,2024 인기스타상 수상자 예시,2024 인기스타상 수상자 예시 및 추천 작품,info,start,2024 인기스타상 수상자 예시 및 추천 작품,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,42,
01-award-rookie-award-2024-comparison,01-award,01,rookie-award-2024-comparison,2024 신인상 수상자 비교 분석,2024 신인상 수상자 능력 및 역량 비교 분석,compare,compare,2024년 신인상 수상자 비교 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,42,
01-award-entertainment-award-prediction-2024,01-award,01,entertainment-award-prediction-2024,2024 예능 부문 대상 수상자 예측,2024 예능 부문 대상 수상자 예측 및 분석,info,issue,2024 예능 부문 대상 수상자 예측 및 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
01-award-entertainment-award-top-analysis,01-award,01,entertainment-award-top-analysis,2024 연예대상 최우수상 후보 분석,2024 연예대상 최우수상 후보 분석 및 예상,info,issue,2024 연예대상 최우수상 후보 분석 및 예상,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
01-award-excellence-award-2024-winner,01-award,01,excellence-award-2024-winner,2024 최우수상 수상자 예시,2024 최우수상 수상자 예시와 수상작 분석,info,issue,2024년 최우수상 수상자 예시 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
01-award-kbs-entertainment-award-2024-winners,01-award,01,kbs-entertainment-award-2024-winners,2024 KBS 연예대상 수상자,2024 KBS 연예대상 수상자 및 시상식 하이라이트,info,issue,KBS 연예대상 2024년 수상자와 주요 이슈 정리,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
01-award-mama-2024-nominees,01-award,01,mama-2024-nominees,MAMA 2024 후보 명단,2024 MAMA 후보 명단 및 예상 수상자 예측,info,issue,2024 MAMA 후보 명단 및 예상 수상자 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
01-award-music-awards-2024-nominees,01-award,01,music-awards-2024-nominees,가요대상 2024 후보 명단,2024 가요대상 후보 명단 및 예상 수상자,info,issue,2024 가요대상 후보 명단 및 예상 수상자 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
01-award-seoul-music-awards-2024-nominees,01-award,01,seoul-music-awards-2024-nominees,서울가요대상 2024 후보,서울가요대상 2024 후보 명단 및 예상 수상자,info,issue,서울가요대상 2024 후보 명단 및 예상 수상자 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
01-award-singer-award-2024-prediction,01-award,01,singer-award-2024-prediction,2024 올해의 가수상 수상자 예측,2024 올해의 가수상 수상자 예측 및 분석,info,issue,2024년 시상식에서 예상되는 올해의 가수상 수상자 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
01-award-drama-rookie-award-comparison,01-award,01,drama-rookie-award-comparison,드라마 부문 신인상 수상자 비교,드라마 부문 신인상 수상자 비교: 2023 vs 2024,compare,compare,연도별 드라마 부문 신인상 수상자 비교,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,7,
01-broadcast-mbc-drama-schedule-2024,01-broadcast,01,mbc-drama-schedule-2024,MBC 드라마 편성표 2024,2024년 MBC 드라마 편성표와 방영 일정,info,howto,2024년 MBC 드라마 방영 일정과 편성표 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,54,
01-broadcast-korean-drama-schedule-2024,01-broadcast,01,korean-drama-schedule-2024,2024년 한국 드라마 방영 일정,2024년 한국 드라마 전체 방영 일정표,info,issue,2024년 한국 드라마 방영 일정과 라인업 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,46,
01-broadcast-drama-awards-2023,01-broadcast,01,drama-awards-2023,2023년 드라마 어워즈,2023년 드라마 어워즈 수상작,news,issue,2023년 드라마 어워즈 수상작과 수상자 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,19,
01-celebrity-celebrity-awards-2024,01-celebrity,01,celebrity-awards-2024,2024 연예인 시상식 일정,2024 연예인 시상식 일정과 수상자,info,issue,2024년 연예인 시상식 일정과 수상자 분석,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,46,
01-celebrity-celebrity-concerts-2024,01-celebrity,01,celebrity-concerts-2024,2024 연예인 콘서트 일정,2024 연예인 콘서트 일정과 티켓팅 팁,info,issue,2024년 연예인 콘서트 일정과 티켓팅 팁,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,46,
01-celebrity-celebrity-wedding-2024,01-celebrity,01,celebrity-wedding-2024,2024 연예인 결혼식 일정,2024 연예인 결혼식 일정과 장소,info,issue,2024년 연예인 결혼식 일정과 장소 분석,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,46,
01-celebrity-k-entertainment-issues-2023,01-celebrity,01,k-entertainment-issues-2023,2023 연예계 이슈,2023 연예계 이슈와 사건,info,issue,2023년 연예계 이슈와 사건,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,19,
01-interview-2024-kpop-festival-lineup,01-interview,01,2024-kpop-festival-lineup,2024 K-POP 축제 라인업,2024 K-POP 축제 라인업과 일정,info,issue,2024년 K-POP 축제 라인업과 일정,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,46,
01-interview-2024-variety-show-episodes,01-interview,01,2024-variety-show-episodes,2024 예능 프로그램 회차 정보,2024 예능 프로그램 회차 정보와 방송 일정,info,issue,2024년 예능 프로그램 회차 정보와 방송 일정,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,46,
01-interview-drama-trend-2023-interview,01-interview,01,drama-trend-2023-interview,2023 드라마 트렌드 인터뷰,2023 드라마 트렌드와 감독 인터뷰,info,review,2023 드라마 트렌드와 감독들의 인터뷰,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,27,
01-interview-celebrity-fashion-trend-2023,01-interview,01,celebrity-fashion-trend-2023,2023 연예인 패션 트렌드,2023 연예인 패션 트렌드 분석,info,issue,2023년 연예인 패션 트렌드 분석,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,19,
01-interview-drama-set-interview-2023,01-interview,01,drama-set-interview-2023,2023 드라마 촬영장 인터뷰,2023 드라마 촬영장 인터뷰와 비하인드 스토리,info,issue,2023년 드라마 촬영장 인터뷰와 비하인드 스토리,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,19,
01-interview-drama-trend-analysis-2023,01-interview,01,drama-trend-analysis-2023,2023 드라마 트렌드 분석 인터뷰,2023 드라마 트렌드 분석 인터뷰와 전망,info,issue,2023년 드라마 트렌드 분석 인터뷰와 전망,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,19,
01-comeback-a-present-comeback-2024,01-comeback,01,a-present-comeback-2024,a present 컴백 2024년,a present 2024년 컴백 일정과 신곡 정보,info,issue,a present의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-aespa-comeback-2024,01-comeback,01,aespa-comeback-2024,aespa 컴백 2024년,aespa 2024년 컴백 일정과 신곡 정보,info,issue,aespa의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-avengers-comeback-2024,01-comeback,01,avengers-comeback-2024,어벤저스 컴백 2024년,어벤저스 2024년 컴백 일정과 신곡 정보,info,issue,어벤저스의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-blackpink-comeback-2024,01-comeback,01,blackpink-comeback-2024,블랙핑크 컴백 2024년,블랙핑크 2024년 컴백 일정과 신곡 예상,info,issue,블랙핑크의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-bts-comeback-2024,01-comeback,01,bts-comeback-2024,방탄소년단 컴백 2024년,방탄소년단 2024년 컴백 일정과 신곡 예상,info,issue,방탄소년단의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-bts-comeback-2024-2,01-comeback,01,bts-comeback-2024-2,2024년 방탄소년단 컴백,2024년 방탄소년단 컴백 일정과 신곡 정보,info,issue,2024년 방탄소년단 컴백 예정일과 신곡 관련 소식,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-cravity-comeback-2024,01-comeback,01,cravity-comeback-2024,CRAVITY 컴백 2024년,CRAVITY 2024년 컴백 일정과 신곡 정보,info,issue,CRAVITY의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-enhypen-comeback-2024,01-comeback,01,enhypen-comeback-2024,ENHYPEN 컴백 2024년,ENHYPEN 2024년 컴백 일정과 신곡 정보,info,issue,ENHYPEN의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-exo-comeback-2024,01-comeback,01,exo-comeback-2024,EXO 컴백 2024년,EXO 2024년 컴백 일정과 신곡 정보,info,issue,EXO의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-idol-comeback-2024-jan,01-comeback,01,idol-comeback-2024-jan,2024년 1월 컴백 아이돌 그룹,2024년 1월 컴백 아이돌 그룹 일정과 신곡,info,issue,2024년 1월 컴백하는 아이돌 그룹 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-itzy-comeback-2024,01-comeback,01,itzy-comeback-2024,ITZY 컴백 2024년,ITZY 2024년 컴백 일정과 신곡 정보,info,issue,ITZY의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-iu-comeback-2024,01-comeback,01,iu-comeback-2024,2024년 아이유 컴백 예정,2024년 아이유 컴백 일정과 신곡 정보,info,issue,2024년 아이유 컴백 예정일과 신곡 관련 소식,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-ive-comeback-2024,01-comeback,01,ive-comeback-2024,IVe 컴백 2024년,IVe 2024년 컴백 일정과 신곡 정보,info,issue,IVe의 2024년 컴백 소식 및 신곡 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-comeback-july-2024-kpop-comeback,01-comeback,01,july-2024-kpop-comeback,2024년 7월 컴백 아이돌 그룹,2024년 7월 컴백 아이돌 그룹 일정과 예고,info,issue,2024년 7월 컴백 예정인 아이돌 그룹 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-ent-news-kpop-comeback-schedule-2025,01-ent-news,01,kpop-comeback-schedule-2025,2025년 K-POP 아이돌 그룹 컴백 일정,2025년 K-POP 아이돌 그룹 컴백 일정과 기대작,info,issue,2025년 K-POP 아이돌 그룹 컴백 일정과 주목할 작품,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-ent-news-2023-kpop-comeback-schedule,01-ent-news,01,2023-kpop-comeback-schedule,2023 K-POP 아이돌 그룹 컴백 일정,2023 K-POP 아이돌 그룹 컴백 일정과 트렌드,info,issue,2023년 K-POP 아이돌 그룹 컴백 일정과 음악 트렌드 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,31,
01-ent-news-2023-kpop-debut-schedule,01-ent-news,01,2023-kpop-debut-schedule,2023 K-POP 아이돌 그룹 데뷔 일정,2023 K-POP 아이돌 그룹 데뷔 일정과 트렌드,info,issue,2023년 K-POP 아이돌 그룹 데뷔 일정과 음악 트렌드 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,31,
01-ent-news-2023-celebrity-real-name-program,01-ent-news,01,2023-celebrity-real-name-program,2023 연예인 실명 사용 프로그램,2023 연예인 실명 사용 프로그램과 그 효과,info,review,2023년 연예인이 실명을 사용하는 프로그램과 그 영향 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,27,
01-ent-news-2023-drama-audience-response-analysis,01-ent-news,01,2023-drama-audience-response-analysis,2023 드라마 시청자 반응 분석,2023 드라마 시청자 반응 분석과 성공 요인,compare,compare,2023년 드라마 시청자 반응 분석과 성공적인 드라마의 공통점,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,27,
01-ent-news-2023-drama-ott-service-ranking,01-ent-news,01,2023-drama-ott-service-ranking,2023 드라마 OTT 서비스 순위,2023 드라마 OTT 서비스 순위와 트렌드,compare,compare,2023년 드라마 OTT 서비스 순위와 트렌드 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,27,
01-ent-news-2023-drama-production-cost,01-ent-news,01,2023-drama-production-cost,2023 드라마 제작 비용 비교,2023 드라마 제작 비용 비교와 비용 절감 전략,cost,compare,2023년 드라마 제작 비용 비교와 예산 관리 전략,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,27,
01-ent-news-2023-international-song-festival-review,01-ent-news,01,2023-international-song-festival-review,2023 국제 가요제 현대적 평가,2023 국제 가요제 현대적 평가와 의미 분석,review,review,최근 국제 가요제의 현대적 평가와 대중문화적 의미 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,27,
01-ent-news-2023-kpop-fanclub-activities,01-ent-news,01,2023-kpop-fanclub-activities,2023 K-POP 아이돌 그룹 팬클럽 활동,2023 K-POP 아이돌 그룹 팬클럽 활동과 영향력,info,review,2023년 K-POP 아이돌 그룹 팬클럽 활동과 영향력 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,27,
01-ent-news-2023-kpop-message-interpretation,01-ent-news,01,2023-kpop-message-interpretation,2023 K-POP 아이돌 그룹 메시지 해석,2023 K-POP 아이돌 그룹 메시지 해석과 의미,info,review,2023년 K-POP 아이돌 그룹의 메시지 해석과 그 의미 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,27,
01-ent-news-top-rated-drama-2023,01-ent-news,01,top-rated-drama-2023,2023년 드라마 시청률 1위 이유,2023년 드라마 시청률 1위 작품과 인기 요인 분석,info,review,2023년 드라마 시청률 1위 작품과 인기 비밀,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,27,
01-ent-news-variety-show-trend-2023,01-ent-news,01,variety-show-trend-2023,2023년 예능 프로그램 트렌드 분석,2023년 예능 프로그램 트렌드 분석과 인기 요인,info,issue,2023년 예능 프로그램 트렌드와 인기 요인 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,19,
01-event-drama-broadcast-delay-2024,01-event,01,drama-broadcast-delay-2024,2024 드라마 결방 일정,2024 드라마 결방 일정과 사유,info,issue,2024년 드라마 결방 일정과 관련 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-2024-celeb-wedding,01-event,01,2024-celeb-wedding,연예인 결혼식 일정 2024,2024 연예인 결혼식 일정,info,issue,2024년 연예인 결혼식 일정과 장소,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-2024-drama-airdate,01-event,01,2024-drama-airdate,드라마 방영일정 2024,2024 드라마 방영일정표,info,issue,2024년 드라마 방영일정표,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-award-shows-2024,01-event,01,award-shows-2024,2024 연예계 시상식 일정,2024 연예계 시상식 일정과 주요 수상자,info,issue,2024년 연예계 주요 시상식 일정과 수상자 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-celebrity-event-2024,01-event,01,celebrity-event-2024,2024 연예계 행사 일정,2024 연예계 주요 행사 일정과 소식,info,issue,2024년 연예계 주요 행사 일정과 관련 소식,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-celebrity-fanmeeting-2024,01-event,01,celebrity-fanmeeting-2024,2024 연예인 팬미팅 일정,2024 연예인 팬미팅 일정과 장소,info,issue,2024년 연예인 팬미팅 일정과 개최 장소,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-drama-filming-schedule-2024,01-event,01,drama-filming-schedule-2024,2024 드라마 촬영 일정,2024 드라마 촬영 시작일과 종료일,info,issue,2024년 드라마 촬영 일정과 제작 계획,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-kdrama-ost-release-2024,01-event,01,kdrama-ost-release-2024,드라마 OST 출시 2024,2024 드라마 OST 출시 일정,info,issue,2024년 드라마 OST 출시 일정과 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-kpop-awards-2024,01-event,01,kpop-awards-2024,K-POP 시상식 일정 2024,2024 K-POP 시상식 일정과 수상자,info,issue,2024년 K-POP 시상식 일정과 주요 수상자,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-kpop-comeback-2024,01-event,01,kpop-comeback-2024,2024 K-POP 컴백 일정,2024 K-POP 아티스트 컴백 일정,info,issue,2024년 K-POP 아티스트 컴백 일정과 계획,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-kpop-concert-2024,01-event,01,kpop-concert-2024,K-POP 콘서트 일정 2024,2024 K-POP 콘서트 일정과 티켓 정보,info,issue,2024년 개최 예정인 K-POP 콘서트 일정과 티켓 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-kpop-concert-tour-2024,01-event,01,kpop-concert-tour-2024,2024 K-POP 콘서트 투어,2024 K-POP 콘서트 투어 일정과 장소,info,issue,2024년 K-POP 콘서트 투어 일정과 개최 장소,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,46,
01-event-2023-ott-variety-recommend,01-event,01,2023-ott-variety-recommend,OTT 예능 추천 2023,2023 OTT 예능 프로그램 추천,info,review,2023년 OTT에서 볼 수 있는 예능 프로그램 추천,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00,hold,27,
01-music-kpop-music-video,01-music,01,kpop-music-video,K-POP 뮤직비디오,인기 K-POP 뮤직비디오와 순위,info,issue,인기 K-POP 뮤직비디오 순위 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,49,
01-music-music-festival-lineup-2024,01-music,01,music-festival-lineup-2024,2024 음악 축제 라인업,2024 음악 축제 라인업과 일정,info,issue,2024년 음악 축제 라인업과 공연 일정,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,46,
01-music-music-festival-2023,01-music,01,music-festival-2023,음악 축제 일정,2023 음악 축제 일정과 라인업,info,issue,2023년 음악 축제 일정과 라인업 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,31,
01-music-music-festival-2023-2,01-music,01,music-festival-2023-2,2023 음악 축제 라인업,2023 국내 음악 축제 라인업과 일정,info,issue,2023년 국내 음악 축제 라인업과 일정 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,31,
01-music-music-festival-lineup-2023,01-music,01,music-festival-lineup-2023,음악 축제 라인업 정보,2023 음악 축제 라인업 정보와 일정,info,issue,2023년 국내외 음악 축제 라인업 정보와 일정,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,31,
01-music-albums-released-2023,01-music,01,albums-released-2023,2023 발매 앨범,2023년에 발매된 인기 앨범 리스트,info,issue,2023년에 발매된 인기 앨범 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,19,
01-music-kpop-new-group-2023,01-music,01,kpop-new-group-2023,K-POP 신인 그룹,2023 K-POP 신인 그룹 데뷔와 활동,info,issue,2023년 데뷔한 K-POP 신인 그룹 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,19,
01-music-kpop-new-group-2023-2,01-music,01,kpop-new-group-2023-2,K-POP 그룹 데뷔 정보,2023 K-POP 신인 그룹 데뷔 정보와 활동,info,issue,2023년 데뷔한 K-POP 신인 그룹 정보와 활동 내역,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,19,
01-photo-essay-upcoming-photo-books-2024,01-photo-essay,01,upcoming-photo-books-2024,2024 연예인 화보 예정작,2024년 연예인 화보 예정작 일정,info,issue,2024년 연예인들이 출시할 예정인 화보 사진집을 소개합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
01-stargram-stargram-popup-store-2023,01-stargram,01,stargram-popup-store-2023,스타그램 팝업스토어 정보,스타그램 팝업스토어 2023년 일정과 장소 안내,info,local,2023년 스타그램을 주제로 한 팝업스토어 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,39,
01-variety-show-2024-variety-show-cancelled,01-variety-show,01,2024-variety-show-cancelled,2024 예능 프로그램 결방 일정,2024년 예능 프로그램 결방 일정과 사유,info,issue,2024년 예능 프로그램 결방 일정과 사유,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,46,
01-variety-show-2023-variety-shows-cancelled,01-variety-show,01,2023-variety-shows-cancelled,2023 예능 프로그램 결방,2023년 상반기 예능 프로그램 결방 일정,info,issue,2023년 상반기 예능 프로그램 결방 일정과 사유,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,31,
01-variety-show-2023-chuseok-variety-shows,01-variety-show,01,2023-chuseok-variety-shows,2023 추석 예능 프로그램 편성,2023 추석 예능 프로그램 편성표,info,issue,2023년 추석 예능 프로그램 편성표,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00,hold,19,
02-economic-indicators-cpi-latest-analysis,02-economic-indicators,02,cpi-latest-analysis,소비자 물가지수 최신 분석,2023년 소비자 물가지수 최근 동향과 분석,info,issue,최근 소비자 물가지수 동향과 그 의미에 대해 분석합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,22,
02-economic-indicators-house-price-index-trend,02-economic-indicators,02,house-price-index-trend,주택가격지수 최신 동향,2023년 주택가격지수 최근 동향과 전망,info,issue,최근 주택가격지수 동향과 미래 전망에 대해 분석합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,22,
02-financial-news-popular-kospi-stocks-2023,02-financial-news,02,popular-kospi-stocks-2023,2023년 인기 코스피 종목,2023년 인기 코스피 종목 분석 - 수익률 높은 업종은?,info,review,2023년 코스피에서 인기 있는 종목과 업종별 수익률 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,42,
02-financial-news-housing-welfare-2023,02-financial-news,02,housing-welfare-2023,2023년 주택 복지 정책,2023년 주택 복지 정책 - 지원 대상과 신청 방법,info,issue,2023년 주택 복지 정책 지원 대상과 신청 방법을 알아보세요.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
02-financial-news-lease-interest-rate-trends,02-financial-news,02,lease-interest-rate-trends,부동산 전세 금리 변동 추이,부동산 전세 금리 변동 추이 - 2023년 동향 분석,info,review,2023년 부동산 전세 금리 변동 추이를 분석합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,30,
