l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at
01-awards-domestic-and-foreign-award-show-schedule,01-awards,01,domestic-and-foreign-award-show-schedule,국내외 시상식 일정,국내외 시상식 일정 정리,info,tip,국내외 시상식 일정을 한눈에 보기,slot_2step,2026-06-08T12:00:42.668305+00:00
01-awards-global-award-winner-prediction,01-awards,01,global-award-winner-prediction,글로벌 시상식 수상자 예측,글로벌 시상식 수상자 전망,info,tip,글로벌 시상식 수상자를 예측합니다.,slot_2step,2026-06-08T12:00:42.668305+00:00
01-awards-korean-award-nominees,01-awards,01,korean-award-nominees,국내 시상식 후보자 명단,국내 시상식 후보자 리스트,info,tip,국내 시상식 후보자 명단을 제공합니다.,slot_2step,2026-06-08T12:00:42.668305+00:00
01-awards-online-viewing-guide-for-awards,01-awards,01,online-viewing-guide-for-awards,국내 연예계 시상식 시청 가이드,국내외 시상식 온라인 시청 방법,howto,tip,국내외 연예계 시상식을 온라인으로 시청하는 방법을 알려드립니다.,slot_2step,2026-06-08T12:00:42.668305+00:00
01-awards-red-carpet-award-reaction,01-awards,01,red-carpet-award-reaction,시상식 레드카펫 실시간 반응,시상식 레드카펫 실시간 이슈,info,tip,시상식 레드카펫 실시간 반응을 공유합니다.,slot_2step,2026-06-08T12:00:42.668305+00:00
01-celeb-insta-become-instagram-influencer,01-celeb-insta,01,become-instagram-influencer,인스타그램 인플루언서,인스타그램 인플루언서 되는 법,howto,tip,인스타그램 인플루언서가 되는 법을 알려드립니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-daily-instagram-stories,01-celeb-insta,01,celebrity-daily-instagram-stories,연예인 일상 인스타,연예인 일상 인스타 스토리,info,tip,연예인 일상 인스타 스토리를 공유합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-content-planning,01-celeb-insta,01,celebrity-instagram-content-planning,셀럽 인스타 콘텐츠,셀럽 인스타그램 콘텐츠 기획,howto,tip,셀럽 인스타그램 콘텐츠 기획 방법을 알려드립니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-fashion-items,01-celeb-insta,01,celebrity-instagram-fashion-items,인스타그램 셀럽 패션,인스타그램 셀럽 패션 아이템,info,tip,인스타그램 셀럽 패션 아이템을 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-live-streaming,01-celeb-insta,01,celebrity-instagram-live-streaming,연예인 인스타 라이브,연예인 인스타그램 라이브 방송,info,tip,연예인 인스타그램 라이브 방송을 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-marketing,01-celeb-insta,01,celebrity-instagram-marketing,셀럽 인스타 마케팅,셀럽 인스타 마케팅 전략,info,tip,셀럽 인스타 마케팅 전략을 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-photo-editing,01-celeb-insta,01,celebrity-instagram-photo-editing,연예인 인스타 사진,연예인 인스타그램 사진 편집,howto,tip,연예인 인스타그램 사진 편집 방법을 공유합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-photo-editing-2,01-celeb-insta,01,celebrity-instagram-photo-editing-2,인스타그램 사진 편집,연예인 인스타그램 사진 편집하는 법,howto,tip,연예인 인스타그램 사진 편집 팁과 노하우를 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-trend,01-celeb-insta,01,celebrity-instagram-trend,셀럽 인스타그램 트렌드,현재 셀럽 인스타그램 트렌드는,info,tip,최신 셀럽 인스타그램 트렌드를 분석합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-increase-celebrity-instagram-followers,01-celeb-insta,01,increase-celebrity-instagram-followers,연예인 인스타 팔로워,연예인 인스타 팔로워 늘리기,howto,tip,연예인 인스타 팔로워를 늘리는 방법을 공유합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-beauty-brand-marketing,01-celeb-insta,01,instagram-beauty-brand-marketing,인스타그램 뷰티 브랜드,인스타그램 뷰티 브랜드 마케팅,info,tip,인스타그램 뷰티 브랜드 마케팅 전략을 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-entertainment-industry-trends,01-celeb-insta,01,instagram-entertainment-industry-trends,인스타그램 엔터테인먼트,인스타그램 엔터테인먼트 산업 트렌드,info,tip,인스타그램 엔터테인먼트 산업 트렌드를 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-entertainment-news,01-celeb-insta,01,instagram-entertainment-news,인스타그램 엔터테인먼트 뉴스,인스타그램 엔터테인먼트 뉴스 모음,info,tip,인스타그램 엔터테인먼트 뉴스를 제공합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-event-promotion-strategy,01-celeb-insta,01,instagram-event-promotion-strategy,인스타그램 이벤트 홍보,인스타그램 이벤트 홍보 전략,howto,tip,인스타그램 이벤트 홍보 전략을 공유합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-social-media-strategy,01-celeb-insta,01,instagram-social-media-strategy,인스타그램 소셜미디어,인스타그램 소셜미디어 전략,howto,tip,인스타그램 소셜미디어 전략을 알려드립니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celebrity-gossip-celebrity-comeback-controversy,01-celebrity-gossip,01,celebrity-comeback-controversy,연예인 복귀 논란,연예인 복귀 관련 이슈,info,tip,연예인 복귀 논란을 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-comeback-controversy-2,01-celebrity-gossip,01,celebrity-comeback-controversy-2,연예인 복귀 논란 사례,연예인 복귀 논란과 여론 반응 분석,info,tip,연예인 복귀 논란의 주요 사례와 여론 반응을 살펴봅니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-couple-conflict,01-celebrity-gossip,01,celebrity-couple-conflict,연예인 부부 갈등,연예인 부부 갈등 이슈,info,tip,연예인 부부 갈등 소식을 전해드립니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-death-news,01-celebrity-gossip,01,celebrity-death-news,유명 연예인 사망 소식,유명 연예인 사망 원인 및 사건 정리,news,tip,유명 연예인 사망 사건과 그 원인을 분석합니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-drug-scandal,01-celebrity-gossip,01,celebrity-drug-scandal,연예계 마약 스캔들,연예계 마약 관련 스캔들,news,tip,연예계 마약 스캔들 소식을 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-drunk-driving-incident,01-celebrity-gossip,01,celebrity-drunk-driving-incident,연예인 음주운전 사건,연예인 음주운전 사건 정리,news,tip,연예인 음주운전 사건을 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-private-life-controversy,01-celebrity-gossip,01,celebrity-private-life-controversy,연예인 사생활 논란,연예인 사생활 논란 정리,news,tip,연예인 사생활 관련 논란과 이슈를 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-retirement-controversy,01-celebrity-gossip,01,celebrity-retirement-controversy,연예계 은퇴 논란,연예계 은퇴 관련 이슈,info,tip,연예계 은퇴 논란을 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-sexual-harassment-allegation,01-celebrity-gossip,01,celebrity-sexual-harassment-allegation,연예인 성추행 의혹,연예인 성추행 의혹 사건,news,tip,연예인 성추행 의혹 관련 뉴스를 모았습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-drama-set-accident,01-celebrity-gossip,01,drama-set-accident,드라마 촬영장 사고,드라마 촬영장 안전 사고,news,tip,드라마 촬영장 사고 소식을 전해드립니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-famous-actor-divorce-news,01-celebrity-gossip,01,famous-actor-divorce-news,유명 배우 이혼 소식,유명 배우 이혼 관련 뉴스,news,tip,유명 배우 이혼 소식을 전해드립니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-idol-fandom-conflict,01-celebrity-gossip,01,idol-fandom-conflict,아이돌 팬덤 갈등,아이돌 팬덤 간 갈등,info,tip,아이돌 팬덤 갈등 소식을 모았습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-idol-group-member-conflict,01-celebrity-gossip,01,idol-group-member-conflict,아이돌 그룹 멤버 간 불화,아이돌 그룹 멤버 간 불화 이슈,info,tip,아이돌 그룹 내 멤버 간 불화 소식을 전해드립니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-k-pop-fandom-conflict,01-celebrity-gossip,01,k-pop-fandom-conflict,아이돌 팬덤 갈등 사례,아이돌 팬덤 갈등 문제와 해결 방안,info,tip,아이돌 팬덤 갈등의 원인과 해결 전략을 소개합니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-k-pop-star-secret-wedding,01-celebrity-gossip,01,k-pop-star-secret-wedding,K-POP 스타 비밀 결혼,K-POP 스타 비밀 결혼 이슈,info,tip,K-POP 스타 비밀 결혼 관련 소식을 모았습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-drama-actor-drama-actor-acting-evaluation,01-drama-actor,01,drama-actor-acting-evaluation,드라마 배우 연기력 평가,드라마 배우 연기력 분석,info,tip,드라마 배우들의 연기력을 평가합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-drama-actor-award-history,01-drama-actor,01,drama-actor-award-history,드라마 배우 수상 이력,드라마 배우 수상 이력 보기,info,tip,드라마 배우들의 수상 이력을 정리했습니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-drama-actor-profile-info,01-drama-actor,01,drama-actor-profile-info,드라마 배우 프로필 정보,드라마 배우 프로필 정보 총정리,info,tip,드라마 배우들의 프로필 정보를 제공합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-drama-actor-selection-criteria,01-drama-actor,01,drama-actor-selection-criteria,드라마 배우 선택하는 법,드라마 배우 선택 기준,info,tip,드라마 시청자들이 배우를 선택하는 기준에 대해 알아보세요.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-drama-character-actor,01-drama-actor,01,drama-character-actor,드라마 캐릭터 연기하는 배우,드라마 캐릭터 연기 배우,info,tip,드라마에서 캐릭터를 연기하는 배우들의 노하우를 소개합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-drama-female-lead-actress,01-drama-actor,01,drama-female-lead-actress,드라마 여자 주인공 배우,드라마 여자 주인공 배우 소개,info,tip,드라마 여자 주인공 배우들을 소개합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-drama-lead-actor-casting,01-drama-actor,01,drama-lead-actor-casting,드라마 주인공 배우 캐스팅,드라마 주인공 배우 캐스팅 비하인드,info,tip,드라마 주인공 배우 캐스팅 과정을 소개합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-drama-supporting-actor-role,01-drama-actor,01,drama-supporting-actor-role,드라마 조연 배우 역할,드라마 조연 배우 역할 분석,info,tip,드라마 조연 배우들의 역할을 분석합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-drama-villain-actor-acting,01-drama-actor,01,drama-villain-actor-acting,드라마 악역 배우 연기,드라마 악역 배우 연기 비법,info,tip,드라마 악역 배우들의 연기 노하우를 소개합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-korean-drama-actor-combo,01-drama-actor,01,korean-drama-actor-combo,한국 드라마 배우 조합,한국 드라마 배우 조합,info,tip,한국 드라마에서 호흡을 맞추는 배우들의 조합을 분석합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-korean-drama-male-actor,01-drama-actor,01,korean-drama-male-actor,한국 남자 드라마 배우,한국 드라마 남자 배우 모음,info,tip,한국 드라마에 출연한 남자 배우들을 소개합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-korean-wave-drama-actor-popularity,01-drama-actor,01,korean-wave-drama-actor-popularity,한류 드라마 배우 인기,한류 드라마 배우 인기 순위,info,tip,한류 드라마 배우들의 인기를 소개합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-new-drama-actor-debut-work,01-drama-actor,01,new-drama-actor-debut-work,드라마 신인 배우 데뷔작,신인 드라마 배우 데뷔작 모음,info,tip,신인 드라마 배우들의 데뷔작 정보를 제공합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-drama-actor-popular-drama-actor-ranking,01-drama-actor,01,popular-drama-actor-ranking,인기 드라마 배우 순위,인기 드라마 배우 순위 보기,info,tip,인기 드라마 배우 순위를 제공합니다.,slot_2step,2026-06-08T12:05:06.063696+00:00
01-idol-news-follow-k-pop-social-media,01-idol-news,01,follow-k-pop-social-media,아이돌 인스타그램 팔로우,아이돌 소셜 미디어 계정 팔로우,howto,tip,아이돌의 소셜 미디어 계정을 팔로우하는 방법을 알아보세요.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-k-pop-album-chart,01-idol-news,01,k-pop-album-chart,아이돌 음반 차트,최신 아이돌 음반 순위,info,tip,현재 인기 있는 아이돌 음반 순위를 확인하세요.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-k-pop-interview-article,01-idol-news,01,k-pop-interview-article,아이돌 인터뷰,아이돌 인터뷰 기사 모음,info,tip,아이돌 그룹의 인터뷰 기사를 확인하세요.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-come-back-preparation,01-idol-news,01,kpop-come-back-preparation,아이돌 컴백 준비 과정,아이돌 컴백 준비 노하우,info,tip,아이돌 그룹 컴백 준비 과정을 소개합니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-concert-review,01-idol-news,01,kpop-concert-review,아이돌 콘서트 후기,아이돌 콘서트 후기 작성하기,info,review,아이돌 콘서트 후기를 공유합니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-concert-ticketing,01-idol-news,01,kpop-concert-ticketing,아이돌 콘서트 티켓팅,아이돌 콘서트 티켓 예매 방법,info,tip,아이돌 콘서트 티켓 예매 방법을 알려드립니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-debut-preparation,01-idol-news,01,kpop-debut-preparation,아이돌 데뷔 준비,아이돌 데뷔 전 준비 과정,info,tip,아이돌 데뷔 전 준비 과정을 소개합니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-fan-club-join,01-idol-news,01,kpop-fan-club-join,아이돌 팬클럽 가입,아이돌 팬클럽 가입 방법,howto,tip,아이돌 팬클럽 가입 방법을 알려드립니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-fanmeeting-participation,01-idol-news,01,kpop-fanmeeting-participation,아이돌 팬미팅 참여,아이돌 팬미팅 참가 방법,howto,tip,아이돌 팬미팅 참가 방법을 알려드립니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-group-member-change,01-idol-news,01,kpop-group-member-change,아이돌 멤버 교체,아이돌 그룹 멤버 교체 정보,info,tip,아이돌 그룹 멤버 교체 소식을 전합니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-live-streaming,01-idol-news,01,kpop-live-streaming,아이돌 라이브 방송,아이돌 라이브 방송 시청 방법,howto,tip,아이돌 라이브 방송 시청 방법을 알려드립니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-music-download,01-idol-news,01,kpop-music-download,아이돌 음악 다운로드,아이돌 음악 다운로드 방법,howto,tip,아이돌 음악 다운로드 방법을 알려드립니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-music-show-appearances,01-idol-news,01,kpop-music-show-appearances,아이돌 음악 방송,아이돌 음악 방송 출연 정보,info,tip,아이돌 음악 방송 출연 정보를 제공합니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-social-media-follow,01-idol-news,01,kpop-social-media-follow,아이돌 소셜 미디어,아이돌 소셜 미디어 팔로우하기,howto,tip,아이돌 소셜 미디어 팔로우 방법을 알려드립니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-idol-news-kpop-trainee-daily-life,01-idol-news,01,kpop-trainee-daily-life,K팝 연습생 일상,K팝 연습생의 하루,info,tip,K팝 아이돌 연습생의 일상을 공유합니다.,slot_2step,2026-06-08T11:59:34.897594+00:00
01-kpop-concert-concert-item-storage-info,01-kpop-concert,01,concert-item-storage-info,콘서트장 물품 보관 정보,콘서트장 물품 보관 가이드,info,tip,콘서트장 물품 보관에 대한 정보를 제공합니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-concert-nearby-restaurant-guide,01-kpop-concert,01,concert-nearby-restaurant-guide,콘서트장 주변 맛집 추천,콘서트장 주변 맛집 베스트 가이드,info,tip,콘서트장 주변의 맛집을 추천합니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-concert-royal-seat-location,01-kpop-concert,01,concert-royal-seat-location,콘서트장 로얄석 위치 찾기,콘서트장 로얄석 위치와 선택 팁,info,tip,콘서트장 로얄석 위치와 선택에 대한 정보를 제공합니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-concert-ticket-price,01-kpop-concert,01,concert-ticket-price,콘서트 티켓 가격,콘서트 티켓 가격 확인하기,info,tip,콘서트 티켓 가격을 알려드립니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-concert-venue-transportation,01-kpop-concert,01,concert-venue-transportation,콘서트장 교통,콘서트장 가는 교통 정보 총정리,info,tip,콘서트장 교통 정보를 알려드립니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-k-pop-concert-event-participation,01-kpop-concert,01,k-pop-concert-event-participation,아이돌 콘서트 이벤트,아이돌 콘서트 이벤트 참여 방법,howto,tip,아이돌 콘서트 이벤트 참여 방법을 알려드립니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-k-pop-concert-schedule,01-kpop-concert,01,k-pop-concert-schedule,아이돌 콘서트 일정,최신 아이돌 콘서트 일정 확인하기,info,tip,아이돌 콘서트 일정을 빠르고 정확하게 확인하세요.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-k-pop-concert-seat-map,01-kpop-concert,01,k-pop-concert-seat-map,아이돌 콘서트 좌석도,아이돌 콘서트 좌석 배치도 보기,info,tip,아이돌 콘서트 좌석 배치를 확인하세요.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-k-pop-concert-ticket-counter-sale,01-kpop-concert,01,k-pop-concert-ticket-counter-sale,아이돌 콘서트 현장 구매,아이돌 콘서트 현장 구매 방법,howto,tip,아이돌 콘서트 현장 구매 방법을 알려드립니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-k-pop-concert-ticket-refund,01-kpop-concert,01,k-pop-concert-ticket-refund,아이돌 콘서트 예매 취소,아이돌 콘서트 예매 취소 방법,howto,tip,아이돌 콘서트 예매 취소 방법을 알려드립니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-k-pop-concert-ticketing-guide,01-kpop-concert,01,k-pop-concert-ticketing-guide,아이돌 콘서트 티켓팅,아이돌 콘서트 티켓팅 완벽 가이드,howto,tip,아이돌 콘서트 티켓팅 방법을 알려드립니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-kpop-concert-event-participation,01-kpop-concert,01,kpop-concert-event-participation,아이돌 콘서트 이벤트 참여 방법,아이돌 콘서트 이벤트 참여 완벽 가이드,howto,tip,아이돌 콘서트 이벤트 참여 방법과 팁을 제공합니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-kpop-concert-kpop-concert-setlist-collection,01-kpop-concert,01,kpop-concert-setlist-collection,아이돌 콘서트 셋리스트 모음,최신 아이돌 콘서트 셋리스트 모음,info,tip,최신 아이돌 콘서트 셋리스트를 모았습니다.,slot_2step,2026-06-08T12:00:58.074169+00:00
01-variety-highlight-top-10-variety-show-moments,01-variety-highlight,01,top-10-variety-show-moments,예능 명장면 순위,예능 명장면 순위 Top 10,info,tip,예능 프로그램의 화제 된 명장면 순위를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-airtime,01-variety-highlight,01,variety-show-airtime,예능 방송시간,예능 프로그램 방영 시간표,info,tip,예능 프로그램 방영 시간을 안내합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-awards,01-variety-highlight,01,variety-show-awards,예능 수상작,예능 프로그램 수상작 모음,info,tip,예능 프로그램 수상작을 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-behind-story,01-variety-highlight,01,variety-show-behind-story,예능 뒷이야기,예능 뒷이야기 몰아보기,info,tip,예능 프로그램의 재미있는 뒷이야기를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-cancelled,01-variety-highlight,01,variety-show-cancelled,예능 결방 정보,예능 프로그램 결방 안내,info,tip,예능 프로그램 결방 정보를 제공합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-cast-chemistry,01-variety-highlight,01,variety-show-cast-chemistry,예능 출연진 케미,예능 출연진 케미 베스트,info,tip,예능 프로그램 출연진들의 케미를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-controversy,01-variety-highlight,01,variety-show-controversy,예능 출연자 논란,예능 출연자 논란 정리,info,tip,예능 프로그램 출연자 논란을 정리했습니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-extended-version,01-variety-highlight,01,variety-show-extended-version,예능 프로그램 확장판 정보,예능 프로그램 확장판 정보 총정리,info,tip,예능 프로그램 확장판에 대한 모든 정보를 제공합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-famous-scene-parody,01-variety-highlight,01,variety-show-famous-scene-parody,예능 명장면 패러디 모음,예능 명장면 패러디 모음 베스트,info,tip,예능 명장면 패러디 모음을 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-filming-locations,01-variety-highlight,01,variety-show-filming-locations,예능 촬영지 관광,예능 촬영지 관광 코스,info,tip,예능 프로그램 촬영지를 활용한 관광 코스를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-moments-collection,01-variety-highlight,01,variety-show-moments-collection,예능 명장면 모음,예능 명장면 모음 사이트,info,tip,예능 프로그램의 명장면을 모아서 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-ratings-analysis,01-variety-highlight,01,variety-show-ratings-analysis,예능 시청률 분석,예능 시청률 분석 방법,info,tip,예능 프로그램 시청률 분석 방법을 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-reviews,01-variety-highlight,01,variety-show-reviews,예능 프로그램 리뷰,예능 프로그램 리뷰 사이트,review,tip,예능 프로그램에 대한 리뷰를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-watch-variety-shows-online,01-variety-highlight,01,watch-variety-shows-online,예능 프로그램 몰아보기,예능 프로그램 몰아보기 사이트 모음,info,tip,예능 프로그램을 한 곳에서 몰아볼 수 있는 사이트를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
02-financial-planning-beginner-20s-financial-goal-setting,02-financial-planning-beginner,02,20s-financial-goal-setting,20대 재테크 목표,20대 초보자를 위한 재테크 목표 설정 가이드,info,tip,20대 초보자를 위한 현실적인 재테크 목표 설정 방법을 제공합니다.,slot_2step,2026-06-08T12:06:53.380528+00:00
02-financial-planning-beginner-annual-income-3000-financial-tips,02-financial-planning-beginner,02,annual-income-3000-financial-tips,연봉 3000 재테크,연봉 3000만원대 재테크 전략과 팁,info,tip,연봉 3000만원대 직장인을 위한 맞춤형 재테크 전략을 제공합니다.,slot_2step,2026-06-08T12:06:53.380528+00:00
02-financial-planning-beginner-asset-formation-investment,02-financial-planning-beginner,02,asset-formation-investment,자산 형성 투자,자산 형성을 위한 스마트한 투자 전략,info,tip,자산 형성을 위한 효과적인 투자 전략을 소개합니다.,slot_2step,2026-06-08T12:06:53.380528+00:00
02-financial-planning-beginner-budongsan-tuja-jaetech,02-financial-planning-beginner,02,budongsan-tuja-jaetech,부동산 투자 재테크,부동산 투자로 성공하는 재테크,info,tip,부동산 투자 재테크를 학습합니다.,slot_2step,2026-06-08T12:06:53.380528+00:00
