answer_id,question_id,l3_id,l2_id,l1_code,char_count,file_path,mode,status,generated_at
01-weekend-처음-주말휴일-전에-확인할-것-15,01-weekend-처음-주말휴일-전에-확인할-것-15,01-weekend-처음-주말휴일-전에-확인할-것-15,01-weekend,01,1638,answers/body/01-weekend-처음-주말휴일-전에-확인할-것-15.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-weekend-직장인-주말휴일-시간-관리-16,01-weekend-직장인-주말휴일-시간-관리-16,01-weekend-직장인-주말휴일-시간-관리-16,01-weekend,01,1664,answers/body/01-weekend-직장인-주말휴일-시간-관리-16.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-weekend-명절연휴-주말휴일-준비-17,01-weekend-명절연휴-주말휴일-준비-17,01-weekend-명절연휴-주말휴일-준비-17,01-weekend,01,1672,answers/body/01-weekend-명절연휴-주말휴일-준비-17.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-weekend-취미로-전환한-주말휴일-18,01-weekend-취미로-전환한-주말휴일-18,01-weekend-취미로-전환한-주말휴일-18,01-weekend,01,1691,answers/body/01-weekend-취미로-전환한-주말휴일-18.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-30대-마음챙김명상-후기-정리-01,01-mindfulness-30대-마음챙김명상-후기-정리-01,01-mindfulness-30대-마음챙김명상-후기-정리-01,01-mindfulness,01,1606,answers/body/01-mindfulness-30대-마음챙김명상-후기-정리-01.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-혼자-하는-마음챙김명상-장단점-02,01-mindfulness-혼자-하는-마음챙김명상-장단점-02,01-mindfulness-혼자-하는-마음챙김명상-장단점-02,01-mindfulness,01,1544,answers/body/01-mindfulness-혼자-하는-마음챙김명상-장단점-02.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-월급날-후-마음챙김명상-정리-03,01-mindfulness-월급날-후-마음챙김명상-정리-03,01-mindfulness-월급날-후-마음챙김명상-정리-03,01-mindfulness,01,1511,answers/body/01-mindfulness-월급날-후-마음챙김명상-정리-03.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-부담-없이-시작하는-마음챙김명상-04,01-mindfulness-부담-없이-시작하는-마음챙김명상-04,01-mindfulness-부담-없이-시작하는-마음챙김명상-04,01-mindfulness,01,1616,answers/body/01-mindfulness-부담-없이-시작하는-마음챙김명상-04.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-대학생-마음챙김명상-시작법-05,01-mindfulness-대학생-마음챙김명상-시작법-05,01-mindfulness-대학생-마음챙김명상-시작법-05,01-mindfulness,01,1506,answers/body/01-mindfulness-대학생-마음챙김명상-시작법-05.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-이사-후-새로-시작하는-마음챙김명상-06,01-mindfulness-이사-후-새로-시작하는-마음챙김명상-06,01-mindfulness-이사-후-새로-시작하는-마음챙김명상-06,01-mindfulness,01,1585,answers/body/01-mindfulness-이사-후-새로-시작하는-마음챙김명상-06.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-퇴근-후-10분-마음챙김명상-루틴-07,01-mindfulness-퇴근-후-10분-마음챙김명상-루틴-07,01-mindfulness-퇴근-후-10분-마음챙김명상-루틴-07,01-mindfulness,01,1647,answers/body/01-mindfulness-퇴근-후-10분-마음챙김명상-루틴-07.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-주말만-하는-마음챙김명상-플랜-08,01-mindfulness-주말만-하는-마음챙김명상-플랜-08,01-mindfulness-주말만-하는-마음챙김명상-플랜-08,01-mindfulness,01,1507,answers/body/01-mindfulness-주말만-하는-마음챙김명상-플랜-08.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-sns에-올리는-마음챙김명상-아이디어-09,01-mindfulness-sns에-올리는-마음챙김명상-아이디어-09,01-mindfulness-sns에-올리는-마음챙김명상-아이디어-09,01-mindfulness,01,1662,answers/body/01-mindfulness-sns에-올리는-마음챙김명상-아이디어-09.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-출근-전-5분-마음챙김명상-10,01-mindfulness-출근-전-5분-마음챙김명상-10,01-mindfulness-출근-전-5분-마음챙김명상-10,01-mindfulness,01,1608,answers/body/01-mindfulness-출근-전-5분-마음챙김명상-10.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-1인-가구-마음챙김명상-현실-팁-11,01-mindfulness-1인-가구-마음챙김명상-현실-팁-11,01-mindfulness-1인-가구-마음챙김명상-현실-팁-11,01-mindfulness,01,1647,answers/body/01-mindfulness-1인-가구-마음챙김명상-현실-팁-11.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-번아웃-올-때-마음챙김명상-조절-12,01-mindfulness-번아웃-올-때-마음챙김명상-조절-12,01-mindfulness-번아웃-올-때-마음챙김명상-조절-12,01-mindfulness,01,1695,answers/body/01-mindfulness-번아웃-올-때-마음챙김명상-조절-12.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-비-오는-날-마음챙김명상-대체-활동-13,01-mindfulness-비-오는-날-마음챙김명상-대체-활동-13,01-mindfulness-비-오는-날-마음챙김명상-대체-활동-13,01-mindfulness,01,1536,answers/body/01-mindfulness-비-오는-날-마음챙김명상-대체-활동-13.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-30일-마음챙김명상-챌린지-설계-14,01-mindfulness-30일-마음챙김명상-챌린지-설계-14,01-mindfulness-30일-마음챙김명상-챌린지-설계-14,01-mindfulness,01,1681,answers/body/01-mindfulness-30일-마음챙김명상-챌린지-설계-14.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-꾸준히-하는-마음챙김명상-습관-15,01-mindfulness-꾸준히-하는-마음챙김명상-습관-15,01-mindfulness-꾸준히-하는-마음챙김명상-습관-15,01-mindfulness,01,1547,answers/body/01-mindfulness-꾸준히-하는-마음챙김명상-습관-15.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-계절-바뀔-때-마음챙김명상-변화-16,01-mindfulness-계절-바뀔-때-마음챙김명상-변화-16,01-mindfulness-계절-바뀔-때-마음챙김명상-변화-16,01-mindfulness,01,1633,answers/body/01-mindfulness-계절-바뀔-때-마음챙김명상-변화-16.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-퇴사-후-마음챙김명상-리셋-17,01-mindfulness-퇴사-후-마음챙김명상-리셋-17,01-mindfulness-퇴사-후-마음챙김명상-리셋-17,01-mindfulness,01,1632,answers/body/01-mindfulness-퇴사-후-마음챙김명상-리셋-17.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-mindfulness-20대-마음챙김명상-입문-가이드-18,01-mindfulness-20대-마음챙김명상-입문-가이드-18,01-mindfulness-20대-마음챙김명상-입문-가이드-18,01-mindfulness,01,1507,answers/body/01-mindfulness-20대-마음챙김명상-입문-가이드-18.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-비-오는-날-계절명절-일상-대체-활동-01,01-seasonal-비-오는-날-계절명절-일상-대체-활동-01,01-seasonal-비-오는-날-계절명절-일상-대체-활동-01,01-seasonal,01,1642,answers/body/01-seasonal-비-오는-날-계절명절-일상-대체-활동-01.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-30일-계절명절-일상-챌린지-설계-02,01-seasonal-30일-계절명절-일상-챌린지-설계-02,01-seasonal-30일-계절명절-일상-챌린지-설계-02,01-seasonal,01,1522,answers/body/01-seasonal-30일-계절명절-일상-챌린지-설계-02.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-꾸준히-하는-계절명절-일상-습관-03,01-seasonal-꾸준히-하는-계절명절-일상-습관-03,01-seasonal-꾸준히-하는-계절명절-일상-습관-03,01-seasonal,01,1536,answers/body/01-seasonal-꾸준히-하는-계절명절-일상-습관-03.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-계절-바뀔-때-계절명절-일상-변화-04,01-seasonal-계절-바뀔-때-계절명절-일상-변화-04,01-seasonal-계절-바뀔-때-계절명절-일상-변화-04,01-seasonal,01,1647,answers/body/01-seasonal-계절-바뀔-때-계절명절-일상-변화-04.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-퇴사-후-계절명절-일상-리셋-05,01-seasonal-퇴사-후-계절명절-일상-리셋-05,01-seasonal-퇴사-후-계절명절-일상-리셋-05,01-seasonal,01,1507,answers/body/01-seasonal-퇴사-후-계절명절-일상-리셋-05.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-20대-계절명절-일상-입문-가이드-06,01-seasonal-20대-계절명절-일상-입문-가이드-06,01-seasonal-20대-계절명절-일상-입문-가이드-06,01-seasonal,01,1672,answers/body/01-seasonal-20대-계절명절-일상-입문-가이드-06.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-친구랑-함께하는-계절명절-일상-07,01-seasonal-친구랑-함께하는-계절명절-일상-07,01-seasonal-친구랑-함께하는-계절명절-일상-07,01-seasonal,01,1500,answers/body/01-seasonal-친구랑-함께하는-계절명절-일상-07.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-새해-계절명절-일상-목표-세우기-08,01-seasonal-새해-계절명절-일상-목표-세우기-08,01-seasonal-새해-계절명절-일상-목표-세우기-08,01-seasonal,01,1528,answers/body/01-seasonal-새해-계절명절-일상-목표-세우기-08.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-처음-계절명절-일상-전에-확인할-것-09,01-seasonal-처음-계절명절-일상-전에-확인할-것-09,01-seasonal-처음-계절명절-일상-전에-확인할-것-09,01-seasonal,01,1537,answers/body/01-seasonal-처음-계절명절-일상-전에-확인할-것-09.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-직장인-계절명절-일상-시간-관리-10,01-seasonal-직장인-계절명절-일상-시간-관리-10,01-seasonal-직장인-계절명절-일상-시간-관리-10,01-seasonal,01,1508,answers/body/01-seasonal-직장인-계절명절-일상-시간-관리-10.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-명절연휴-계절명절-일상-준비-11,01-seasonal-명절연휴-계절명절-일상-준비-11,01-seasonal-명절연휴-계절명절-일상-준비-11,01-seasonal,01,1659,answers/body/01-seasonal-명절연휴-계절명절-일상-준비-11.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-취미로-전환한-계절명절-일상-12,01-seasonal-취미로-전환한-계절명절-일상-12,01-seasonal-취미로-전환한-계절명절-일상-12,01-seasonal,01,1633,answers/body/01-seasonal-취미로-전환한-계절명절-일상-12.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-30대-계절명절-일상-후기-정리-13,01-seasonal-30대-계절명절-일상-후기-정리-13,01-seasonal-30대-계절명절-일상-후기-정리-13,01-seasonal,01,1667,answers/body/01-seasonal-30대-계절명절-일상-후기-정리-13.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-혼자-하는-계절명절-일상-장단점-14,01-seasonal-혼자-하는-계절명절-일상-장단점-14,01-seasonal-혼자-하는-계절명절-일상-장단점-14,01-seasonal,01,1658,answers/body/01-seasonal-혼자-하는-계절명절-일상-장단점-14.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-월급날-후-계절명절-일상-정리-15,01-seasonal-월급날-후-계절명절-일상-정리-15,01-seasonal-월급날-후-계절명절-일상-정리-15,01-seasonal,01,1625,answers/body/01-seasonal-월급날-후-계절명절-일상-정리-15.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-부담-없이-시작하는-계절명절-일상-16,01-seasonal-부담-없이-시작하는-계절명절-일상-16,01-seasonal-부담-없이-시작하는-계절명절-일상-16,01-seasonal,01,1652,answers/body/01-seasonal-부담-없이-시작하는-계절명절-일상-16.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-대학생-계절명절-일상-시작법-17,01-seasonal-대학생-계절명절-일상-시작법-17,01-seasonal-대학생-계절명절-일상-시작법-17,01-seasonal,01,1626,answers/body/01-seasonal-대학생-계절명절-일상-시작법-17.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-seasonal-이사-후-새로-시작하는-계절명절-일상-18,01-seasonal-이사-후-새로-시작하는-계절명절-일상-18,01-seasonal-이사-후-새로-시작하는-계절명절-일상-18,01-seasonal,01,1541,answers/body/01-seasonal-이사-후-새로-시작하는-계절명절-일상-18.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-home-cafe-처음-홈카페취미생활-전에-확인할-것-01,01-home-cafe-처음-홈카페취미생활-전에-확인할-것-01,01-home-cafe-처음-홈카페취미생활-전에-확인할-것-01,01-home-cafe,01,1557,answers/body/01-home-cafe-처음-홈카페취미생활-전에-확인할-것-01.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-home-cafe-직장인-홈카페취미생활-시간-관리-02,01-home-cafe-직장인-홈카페취미생활-시간-관리-02,01-home-cafe-직장인-홈카페취미생활-시간-관리-02,01-home-cafe,01,1619,answers/body/01-home-cafe-직장인-홈카페취미생활-시간-관리-02.md,template,draft,2026-05-20T08:34:51.700914+00:00
01-home-cafe-명절연휴-홈카페취미생활-준비-03,01-home-cafe-명절연휴-홈카페취미생활-준비-03,01-home-cafe-명절연휴-홈카페취미생활-준비-03,01-home-cafe,01,1605,answers/body/01-home-cafe-명절연휴-홈카페취미생활-준비-03.md,template,draft,2026-05-20T08:34:51.700914+00:00
