l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at
10-healthy-convenience-food-konjac-products,10-healthy-convenience-food,10,konjac-products,곤약 제품 활용,곤약 간편식 똑똑하게 활용,info,tip,곤약 제품 활용입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-oatmeal-uses,10-healthy-convenience-food,10,oatmeal-uses,오트밀 간편식 활용,오트밀 간단하게 활용하는 법,info,tip,오트밀 활용입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-mealkit-pros-cons,10-healthy-convenience-food,10,mealkit-pros-cons,밀키트 장단점,밀키트 직접 써보니 어떨까,review,issue,밀키트 장단점입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-precut-produce,10-healthy-convenience-food,10,precut-produce,컵과일 컷팅 채소,손질 채소 간편하게 쓰기,info,tip,손질 채소 활용입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-low-sugar-snacks,10-healthy-convenience-food,10,low-sugar-snacks,저당 간식 고르기,당 줄인 간식 고르는 요령,info,tip,저당 간식 선택입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-week-on-convenience,10-healthy-convenience-food,10,week-on-convenience,간편식 일주일 식단,간편식으로 일주일 버텨 본 후기,review,tip,간편식 일주일입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-whole-grain-labels,10-healthy-convenience-food,10,whole-grain-labels,통곡물 제품 알기,통곡물 표시 제대로 알기,info,tip,통곡물 표시 이해입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-price-comparison,10-healthy-convenience-food,10,price-comparison,간편식 가격 비교,간편식 가성비 따져보기,cost,tip,간편식 가격 비교입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-convenience-store-combos,10-healthy-convenience-food,10,convenience-store-combos,편의점 건강 조합,편의점에서 건강하게 고르기,info,tip,편의점 건강 조합입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-plant-based-market,10-healthy-convenience-food,10,plant-based-market,식물성 간편식 시장,식물성 간편식 늘어나는 이유,news,issue,식물성 간편식 시장입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-upgrade-hacks,10-healthy-convenience-food,10,upgrade-hacks,간편식 맛 업그레이드,간편식 한 끗 업그레이드,info,tip,간편식 업그레이드입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-healthy-convenience-food-for-parents,10-healthy-convenience-food,10,for-parents,어르신 간편식 고르기,부모님 간편식 챙겨드리기,info,tip,어르신 간편식입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-starter-setup,10-home-cafe-drinks,10,starter-setup,홈카페 시작 준비물,홈카페 입문 준비물 안내,info,start,홈카페 준비물입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-home-latte,10-home-cafe-drinks,10,home-latte,집에서 라떼 만들기,카페 안 부러운 라떼 만들기,howto,tip,홈 라떼 만들기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-milk-frothing,10-home-cafe-drinks,10,milk-frothing,우유 거품 내는 법,우유 거품 곱게 내는 요령,howto,tip,우유 거품 요령입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-homemade-syrups,10-home-cafe-drinks,10,homemade-syrups,시럽 만들어 두기,바닐라 시럽 직접 만들기,howto,tip,수제 시럽입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-fruit-ades,10-home-cafe-drinks,10,fruit-ades,과일 에이드 만들기,상큼한 수제 에이드 만들기,info,tip,수제 에이드입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-iced-tea-variations,10-home-cafe-drinks,10,iced-tea-variations,아이스티 베리에이션,아이스티 응용 음료 모음,info,tip,아이스티 응용입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-matcha-drinks,10-home-cafe-drinks,10,matcha-drinks,말차 라떼 즐기기,말차 라떼 제대로 풀기,info,tip,말차 음료입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-dalgona-coffee,10-home-cafe-drinks,10,dalgona-coffee,달고나 커피 추억,달고나 커피 다시 만들기,review,tip,달고나 커피입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-tea-brewing,10-home-cafe-drinks,10,tea-brewing,차 우리는 기본,찻잎 우리는 온도와 시간,info,tip,차 우리기 기본입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-glassware,10-home-cafe-drinks,10,glassware,홈카페 유리잔 고르기,음료 살리는 유리잔 고르기,info,tip,유리잔 고르기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-moka-pot,10-home-cafe-drinks,10,moka-pot,모카포트 입문,모카포트로 진한 커피 내리기,info,tip,모카포트 입문입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-smoothie-formulas,10-home-cafe-drinks,10,smoothie-formulas,스무디 조합 공식,과일 스무디 황금 조합,info,tip,스무디 조합입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-evening-caffeine-free,10-home-cafe-drinks,10,evening-caffeine-free,무카페인 저녁 음료,잠 안 깨는 저녁 음료들,info,tip,무카페인 음료입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-cost-savings,10-home-cafe-drinks,10,cost-savings,홈카페 비용 절약 효과,홈카페로 아낀 커피값 계산,cost,tip,홈카페 절약 계산입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cafe-drinks-month-review,10-home-cafe-drinks,10,month-review,홈카페 한 달 기록,홈카페 한 달 차린 후기,review,review,홈카페 한 달 후기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-home-bar-tools,10-home-cocktail,10,home-bar-tools,홈칵테일 기본 도구,홈바 기본 도구 갖추기,info,start,홈바 도구입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-highball-ratio,10-home-cocktail,10,highball-ratio,하이볼 만들기 비율,황금 비율 하이볼 만들기,howto,tip,하이볼 비율입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-gin-tonic-start,10-home-cocktail,10,gin-tonic-start,진토닉 첫 칵테일,진토닉부터 시작하는 칵테일,info,tip,진토닉 입문입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-mocktails,10-home-cocktail,10,mocktails,무알콜 목테일 만들기,무알콜 칵테일 만들어 즐기기,info,tip,무알콜 칵테일입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-makgeolli-cocktails,10-home-cocktail,10,makgeolli-cocktails,막걸리 칵테일 응용,막걸리로 칵테일 만들어 보기,howto,tip,막걸리 칵테일입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-traditional-liquor-intro,10-home-cocktail,10,traditional-liquor-intro,전통주 입문 고르기,전통주 처음 고르는 법,info,tip,전통주 입문입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-vin-chaud,10-home-cocktail,10,vin-chaud,와인 남았을 때 뱅쇼,남은 와인으로 뱅쇼 끓이기,howto,tip,뱅쇼 끓이기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-ice-matters,10-home-cocktail,10,ice-matters,칵테일 얼음의 중요성,칵테일 얼음이 중요한 이유,info,tip,칵테일 얼음입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-home-bar-mood,10-home-cocktail,10,home-bar-mood,혼술 홈바 분위기 내기,집에서 바 분위기 내는 법,howto,tip,홈바 분위기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-whisky-intro,10-home-cocktail,10,whisky-intro,위스키 입문 즐기기,위스키 처음 즐기는 법,info,tip,위스키 입문입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-liquor-subscription,10-home-cocktail,10,liquor-subscription,전통주 구독 서비스,전통주 구독 받아 보기,review,issue,전통주 구독입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-recipe-sources,10-home-cocktail,10,recipe-sources,칵테일 레시피 책 앱,칵테일 레시피 찾는 곳,info,tip,칵테일 레시피 소스입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-seasonal-drinks,10-home-cocktail,10,seasonal-drinks,계절 칵테일 즐기기,계절마다 어울리는 한 잔,info,tip,계절 칵테일입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-low-abv,10-home-cocktail,10,low-abv,술 도수 낮춰 마시기,도수 낮은 술 입문 모음,info,tip,저도수 술 입문입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-cocktail-fail-stories,10-home-cocktail,10,fail-stories,홈칵테일 실패담,홈바 차리다 망한 이야기,review,review,홈바 실패담입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-menu-planning,10-home-party-food,10,menu-planning,홈파티 메뉴 정하기,홈파티 메뉴 구성 공식,info,start,홈파티 메뉴 구성입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-finger-foods,10-home-party-food,10,finger-foods,핑거푸드 만들기,집어 먹기 좋은 핑거푸드,howto,tip,핑거푸드 만들기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-rice-paper-party,10-home-party-food,10,rice-paper-party,월남쌈 파티 상차림,월남쌈으로 차리는 파티,info,tip,월남쌈 파티입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-cheese-platter,10-home-party-food,10,cheese-platter,치즈 플래터 구성,치즈 플래터 예쁘게 구성하기,howto,tip,치즈 플래터입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-portion-planning,10-home-party-food,10,portion-planning,파티 음식 양 계산,인원수별 음식 양 잡기,info,tip,음식 양 계산입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-make-ahead-menus,10-home-party-food,10,make-ahead-menus,미리 해둘 수 있는 메뉴,전날 준비 가능한 파티 음식,info,tip,미리 준비 메뉴입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-housewarming,10-home-party-food,10,housewarming,집들이 음식 준비,집들이 단골 메뉴 준비,info,tip,집들이 음식입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-kids-birthday,10-home-party-food,10,kids-birthday,아이 생일상 차리기,아이 생일상 메뉴 고민,info,tip,아이 생일상입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-potluck-dishes,10-home-party-food,10,potluck-dishes,포틀럭 파티 가져갈 것,포틀럭에 들고 갈 메뉴 목록,checklist,tip,포틀럭 메뉴입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-catering-vs-diy,10-home-party-food,10,catering-vs-diy,케이터링 직접 준비 비교,케이터링 맡길까 직접 할까,compare,issue,케이터링 비교입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-yearend-party,10-home-party-food,10,yearend-party,연말 파티 음식 준비,연말 모임 음식 준비하기,info,tip,연말 파티 음식입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-dipping-sauces,10-home-party-food,10,dipping-sauces,디핑 소스 몇 가지,찍어 먹는 소스 준비하기,info,tip,디핑 소스입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-table-setting,10-home-party-food,10,table-setting,홈파티 상 세팅,파티 분위기 내는 상차림,info,tip,파티 상 세팅입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-fail-stories,10-home-party-food,10,fail-stories,파티 음식 실패담,파티 음식 준비 망한 썰,review,review,파티 음식 실패담입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-home-party-food-budget-party,10-home-party-food,10,budget-party,홈파티 비용 아끼기,홈파티 예산 줄이는 법,cost,tip,홈파티 예산입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-seasonal-calendar,10-ingredient-info,10,seasonal-calendar,월별 제철 장보기,월별 제철 재료 한눈에,info,start,제철 재료 달력입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-choosing-vegetables,10-ingredient-info,10,choosing-vegetables,좋은 채소 고르는 법,싱싱한 채소 고르는 눈,info,tip,채소 고르기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-meat-cuts,10-ingredient-info,10,meat-cuts,고기 부위 이해하기,고기 부위별 쓰임 이해,info,tip,고기 부위 이해입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-fish-freshness,10-ingredient-info,10,fish-freshness,생선 신선도 보는 법,싱싱한 생선 고르는 법,howto,tip,생선 신선도입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-soy-sauce-types,10-ingredient-info,10,soy-sauce-types,간장 종류 쓰임새,간장 종류별 쓰임 구분,info,tip,간장 종류 구분입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-cooking-oils,10-ingredient-info,10,cooking-oils,식용유 종류 비교,기름 종류별 발연점 비교,compare,tip,식용유 비교입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-salt-varieties,10-ingredient-info,10,salt-varieties,소금 설탕 종류 알기,소금 종류별 차이 알기,info,tip,소금 종류입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-egg-codes,10-ingredient-info,10,egg-codes,계란 등급 표시 읽기,계란 껍데기 번호의 의미,info,tip,계란 번호 읽기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-flour-types,10-ingredient-info,10,flour-types,밀가루 박력 중력 강력,밀가루 종류 용도 구분,info,tip,밀가루 구분입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-butter-margarine,10-ingredient-info,10,butter-margarine,버터 마가린 차이,버터와 마가린 뭐가 다를까,compare,tip,버터 마가린 비교입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-origin-labels,10-ingredient-info,10,origin-labels,원산지 표시 읽기,원산지 표시 제대로 보는 법,howto,tip,원산지 표시입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-food-additives,10-ingredient-info,10,food-additives,식품 첨가물 이해,첨가물은 무조건 나쁜 걸까,info,issue,식품 첨가물 이해입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-eco-certifications,10-ingredient-info,10,eco-certifications,친환경 인증 마크,유기농 무농약 차이 알기,info,tip,친환경 인증입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-ugly-produce,10-ingredient-info,10,ugly-produce,못난이 농산물 활용,못난이 채소 싸게 사기,cost,tip,못난이 농산물입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-ingredient-info-market-vs-mart,10-ingredient-info,10,market-vs-mart,시장 마트 장보기 비교,시장과 마트 장보기 비교,compare,issue,장보기 비교입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-first-kimjang,10-kimchi-pickles,10,first-kimjang,김장 처음 도전하기,첫 김장 순서 차근차근 안내,info,start,첫 김장 안내입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-salting-cabbage,10-kimchi-pickles,10,salting-cabbage,배추 절이는 법,배추 알맞게 절이는 요령,howto,tip,배추 절이기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-geotjeori,10-kimchi-pickles,10,geotjeori,겉절이 빠르게 무치기,겉절이 바로 무쳐 먹기,howto,tip,겉절이 무치기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-kimchi-varieties,10-kimchi-pickles,10,kimchi-varieties,김치 종류 구경하기,팔도 김치 종류 구경하기,review,tip,팔도 김치 구경입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-oi-sobagi,10-kimchi-pickles,10,oi-sobagi,오이소박이 담그기,아삭 오이소박이 담그기,howto,tip,오이소박이입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-kkakdugi,10-kimchi-pickles,10,kkakdugi,깍두기 담그기 요령,깍두기 담그는 황금 비율,info,tip,깍두기 비율입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-fermentation-temp,10-kimchi-pickles,10,fermentation-temp,김치 익는 온도 이해,김치 익히는 온도와 시간,info,tip,김치 익히기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-mul-kimchi,10-kimchi-pickles,10,mul-kimchi,시원한 물김치 비법,시원한 물김치 담그는 법,info,tip,물김치 담그기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-pickle-basics,10-kimchi-pickles,10,pickle-basics,피클 만들기 기초,오이 피클 절임물 비율,info,tip,피클 절임물입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-onion-jangajji,10-kimchi-pickles,10,onion-jangajji,양파 장아찌 담그기,만능 양파 장아찌 담그기,howto,tip,양파 장아찌입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-sour-kimchi-uses,10-kimchi-pickles,10,sour-kimchi-uses,김치 쉬었을 때 활용,신김치 활용 아이디어 모음,info,tip,신김치 활용입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-kimchi-brine-uses,10-kimchi-pickles,10,kimchi-brine-uses,김치 국물 활용법,남은 김치 국물 쓸 곳,info,tip,김치 국물 활용입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-container-care,10-kimchi-pickles,10,container-care,김치통 관리 요령,김치통 냄새 빼는 요령,info,tip,김치통 관리입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-low-salt-kimchi,10-kimchi-pickles,10,low-salt-kimchi,저염 김치 시도,김치 싱겁게 담가도 될까,info,issue,저염 김치 검토입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-kimchi-pickles-kimjang-day-story,10-kimchi-pickles,10,kimjang-day-story,김장 후기 가족 행사,온 가족 김장하던 날 후기,review,review,김장 날 후기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-sauce-ratios,10-korean-recipe,10,sauce-ratios,한식 기본 양념장 비율,만능 양념장 황금 비율,info,start,만능 양념장입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-japchae,10-korean-recipe,10,japchae,잡채 만들기 순서,잡채 불지 않게 만들기,howto,tip,잡채 만들기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-jeon-frying,10-korean-recipe,10,jeon-frying,전 부치기 기초,명절 전 바삭하게 부치기,howto,tip,전 부치기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-namul-basics,10-korean-recipe,10,namul-basics,나물 무치기 기본,나물 삼총사 무치는 법,howto,tip,나물 무치기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-tteokguk,10-korean-recipe,10,tteokguk,떡국 끓이기,설날 아침 떡국 끓이는 법,info,tip,떡국 끓이기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-bibim-sauce,10-korean-recipe,10,bibim-sauce,고추장 비빔 양념장,매콤한 비빔 양념 황금 비율,info,tip,비빔 양념입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-songpyeon,10-korean-recipe,10,songpyeon,송편 빚기 도전,추석에 송편 직접 빚어 보기,info,tip,송편 빚기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-table-composition,10-korean-recipe,10,table-composition,한식 상차림 구성,국 반찬 균형 잡힌 한 상,info,tip,한식 상차림입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-sikhye,10-korean-recipe,10,sikhye,식혜 만들기,전기밥솥으로 식혜 만들기,howto,tip,식혜 만들기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
10-korean-recipe-sujeonggwa,10-korean-recipe,10,sujeonggwa,수정과 끓이기,계피 향 수정과 만들기,info,tip,수정과 만들기입니다.,claude_direct,2026-06-12T07:30:52.336760+00:00
