l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at
07-gadget-review-mini-projector,07-gadget-review,07,mini-projector,빔프로젝터 고르기,우리집 미니빔 고르는 기준,info,tip,미니빔 선택 기준입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-action-cam-uses,07-gadget-review,07,action-cam-uses,액션캠 활용 후기,액션캠 어디에 쓰면 좋을까,review,tip,액션캠 활용 후기입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-handheld-gaming,07-gadget-review,07,handheld-gaming,휴대용 게임기 열풍,휴대용 게임기 다시 인기 이유,info,issue,휴대용 게임기 인기입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-smart-tags,07-gadget-review,07,smart-tags,스마트 태그 활용,물건 찾는 스마트태그 활용,info,tip,스마트태그 활용입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-epaper-notes,07-gadget-review,07,epaper-notes,디지털 펜 메모 기기,전자노트 기기 한번 써볼까,review,tip,전자노트 검토입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-gadget-news-follow,07-gadget-review,07,gadget-news-follow,가젯 신제품 소식 보기,신기한 가젯 소식 모아보기,news,issue,가젯 신제품 소식입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-crowdfunding-caution,07-gadget-review,07,crowdfunding-caution,펀딩 가젯 주의점,크라우드펀딩 기기 주의점,info,issue,펀딩 기기 주의점입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-pocket-translators,07-gadget-review,07,pocket-translators,전자사전 번역기 기기,휴대용 번역기 쓸만할까,review,issue,휴대용 번역기 검토입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-gadget-gifts,07-gadget-review,07,gadget-gifts,가젯 선물 아이디어,기기 좋아하는 사람 선물,info,tip,가젯 선물 아이디어입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-used-price-check,07-gadget-review,07,used-price-check,중고 기기 시세 보기,전자기기 중고 시세 확인하기,howto,tip,중고 시세 확인입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-review-channels,07-gadget-review,07,review-channels,가젯 리뷰 채널 추천,믿을 만한 IT 리뷰 채널,review,review,IT 리뷰 채널 추천입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-discontinued-memories,07-gadget-review,07,discontinued-memories,단종 가젯 추억,추억 속으로 사라진 단종 기기들,review,review,단종 기기 추억입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-desk-gadget-organizing,07-gadget-review,07,desk-gadget-organizing,가젯 정리 수납,책상 위 기기 정리 요령,info,tip,기기 정리 요령입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-gadget-review-travel-gadgets,07-gadget-review,07,travel-gadgets,여행용 가젯 모음,여행 갈 때 챙기는 기기,checklist,tip,여행 가젯 목록입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-cpu-spec-reading,07-hardware-review,07,cpu-spec-reading,CPU 보는 법 기초,CPU 스펙 읽는 법 기초,info,start,CPU 스펙 읽기입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-gpu-tiers,07-hardware-review,07,gpu-tiers,그래픽카드 등급 이해,그래픽카드 급 나누기 이해,info,tip,그래픽카드 등급입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-ram-capacity,07-hardware-review,07,ram-capacity,램 용량 얼마나,램 16기가면 충분할까,info,tip,램 용량 기준입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-motherboard-chipsets,07-hardware-review,07,motherboard-chipsets,메인보드 칩셋 차이,메인보드 칩셋 고르는 기준,info,tip,칩셋 선택 기준입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-psu-calculation,07-hardware-review,07,psu-calculation,파워서플라이 용량 계산,파워 용량 계산하는 법,howto,tip,파워 용량 계산입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-air-vs-liquid-cooling,07-hardware-review,07,air-vs-liquid-cooling,CPU 쿨러 공랭 수랭,공랭과 수랭 쿨러 비교,compare,compare,쿨러 방식 비교입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-case-form-factors,07-hardware-review,07,case-form-factors,케이스 크기 규격,PC 케이스 규격 이해하기,info,tip,케이스 규격입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-integrated-graphics,07-hardware-review,07,integrated-graphics,내장그래픽으로 충분할까,내장그래픽 어디까지 가능할까,info,tip,내장그래픽 한계입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-benchmark-reading,07-hardware-review,07,benchmark-reading,하드웨어 벤치마크 보기,벤치마크 점수 읽는 법,howto,tip,벤치마크 읽기입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-bottleneck-explained,07-hardware-review,07,bottleneck-explained,병목 현상 이해,CPU 그래픽카드 병목 이해,info,issue,병목 현상 이해입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-used-parts-caution,07-hardware-review,07,used-parts-caution,중고 부품 거래 주의,중고 PC 부품 살 때 확인,info,issue,중고 부품 확인입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-warranty-check,07-hardware-review,07,warranty-check,부품 보증 AS 확인,부품 보증 기간 확인 점검,checklist,tip,부품 보증 점검입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-generation-cycles,07-hardware-review,07,generation-cycles,신제품 출시 주기,PC 부품 세대 교체 주기,info,issue,부품 세대 주기입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-hardware-news-sources,07-hardware-review,07,hardware-news-sources,하드웨어 뉴스 따라잡기,부품 소식 채널 둘러보기,review,tip,부품 소식 채널입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-hardware-review-power-consumption-cost,07-hardware-review,07,power-consumption-cost,전기료와 소비전력,PC 소비전력과 전기료 계산,cost,tip,소비전력 계산입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-iot-basics,07-iot,07,iot-basics,사물인터넷 개념 이해,사물인터넷 IoT 쉽게 이해하기,info,start,IoT 개념 입문입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-matter-standard,07-iot,07,matter-standard,매터 표준 알아보기,매터 표준이 바꾸는 것,info,tip,매터 표준 이해입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-hub-role,07-iot,07,hub-role,IoT 허브 역할,IoT 허브는 왜 필요할까,info,tip,허브의 역할입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-connectivity-compare,07-iot,07,connectivity-compare,지그비 와이파이 연결 차이,IoT 연결 방식 비교,compare,tip,연결 방식 비교입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-iot-security-risks,07-iot,07,iot-security-risks,IoT 보안 위험 이해,IoT 기기 해킹 위험 이해,info,issue,IoT 보안 위험입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-wearable-data,07-iot,07,wearable-data,웨어러블과 IoT,웨어러블 기기 데이터 활용,info,tip,웨어러블 데이터입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-smart-city-cases,07-iot,07,smart-city-cases,스마트시티 사례,스마트시티 사례 둘러보기,review,tip,스마트시티 사례입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-industrial-iot,07-iot,07,industrial-iot,산업 현장의 IoT,공장과 물류의 IoT 활용,info,tip,산업 IoT 활용입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-smart-farm,07-iot,07,smart-farm,농업 IoT 스마트팜,스마트팜 IoT 들여다보기,review,tip,스마트팜 IoT입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-platform-ecosystems,07-iot,07,platform-ecosystems,IoT 플랫폼 생태계,IoT 플랫폼 어디가 다를까,info,issue,IoT 플랫폼 비교입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-pet-iot-devices,07-iot,07,pet-iot-devices,펫 IoT 기기 흐름,반려동물 IoT 기기 흐름,info,tip,펫 IoT 흐름입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-healthcare-iot,07-iot,07,healthcare-iot,헬스케어 IoT 동향,헬스케어 IoT 어디까지 왔나,news,issue,헬스케어 IoT 동향입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-iot-glossary,07-iot,07,iot-glossary,사물인터넷 용어 풀이,IoT 용어 쉽게 풀이하기,info,tip,IoT 용어 풀이입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-arduino-starter-kits,07-iot,07,arduino-starter-kits,아두이노 입문 키트,아두이노 입문 키트 둘러보기,review,start,입문 키트 안내입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-iot-standards-war-history,07-iot,07,standards-war-history,IoT 표준 경쟁 역사,IoT 표준 전쟁 돌아보기,review,issue,표준 경쟁 역사입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-news-sources,07-it-news,07,news-sources,IT 뉴스 보는 곳 추천,IT 소식 어디서 챙겨볼까,review,tip,IT 소식 채널입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-bigtech-earnings,07-it-news,07,bigtech-earnings,빅테크 실적 발표 읽기,빅테크 실적 쉽게 읽는 법,howto,tip,빅테크 실적 읽기입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-tech-ma-news,07-it-news,07,tech-ma-news,IT 기업 인수합병 소식,IT 업계 인수합병 따라잡기,news,issue,인수합병 소식입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-telecom-plan-news,07-it-news,07,telecom-plan-news,통신 요금제 소식,통신 3사 요금제 변화 소식,news,issue,통신 요금 소식입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-platform-regulation,07-it-news,07,platform-regulation,플랫폼 규제 뉴스,플랫폼 규제 논의 흐름,news,issue,플랫폼 규제 소식입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-it-terms-explained,07-it-news,07,it-terms-explained,IT 업계 용어 풀이,뉴스 속 IT 용어 풀이,info,start,IT 용어 풀이입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-tech-conferences,07-it-news,07,tech-conferences,글로벌 테크 컨퍼런스,주요 테크 행사 일정 보기,info,tip,테크 행사 일정입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-service-shutdowns,07-it-news,07,service-shutdowns,서비스 종료 소식 정리,사라지는 서비스 종료 소식,news,issue,서비스 종료 소식입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-telecom-policy-changes,07-it-news,07,telecom-policy-changes,단통법 같은 제도 변화,통신 제도 바뀌는 것들,info,issue,통신 제도 변화입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-datacenter-issues,07-it-news,07,datacenter-issues,데이터센터 이슈,데이터센터가 뉴스가 되는 이유,info,issue,데이터센터 이슈입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-weekly-it-recap,07-it-news,07,weekly-it-recap,IT 주간 뉴스 정리,한 주 IT 소식 핵심 정리,news,review,주간 IT 정리입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-opensource-community,07-it-news,07,opensource-community,오픈소스 커뮤니티 소식,오픈소스 세계 소식 보기,news,tip,오픈소스 소식입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-tech-history-today,07-it-news,07,tech-history-today,IT 역사 오늘의 사건,오늘의 IT 역사 돌아보기,review,review,IT 역사 돌아보기입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-net-neutrality,07-it-news,07,net-neutrality,망 중립성 쟁점,망 사용료 논쟁 이해하기,info,issue,망 사용료 쟁점입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-it-news-startup-scene,07-it-news,07,startup-scene,스타트업 생태계 소식,국내 스타트업 소식 보기,news,issue,스타트업 소식입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-slow-wifi-checklist,07-network-tips,07,slow-wifi-checklist,와이파이 느릴 때 점검,와이파이 느려졌을 때 점검 순서,checklist,tip,와이파이 점검 순서입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-router-placement,07-network-tips,07,router-placement,공유기 위치 잡기,공유기 어디 두면 빨라질까,info,tip,공유기 위치 요령입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-wifi-bands,07-network-tips,07,wifi-bands,2.4와 5GHz 차이,와이파이 주파수 대역 차이,compare,tip,주파수 대역 비교입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-mesh-wifi,07-network-tips,07,mesh-wifi,메시 와이파이 이해,메시 와이파이 필요한 집,info,tip,메시 와이파이 이해입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-speed-testing,07-network-tips,07,speed-testing,인터넷 속도 측정,회선 속도 제대로 재는 법,howto,tip,속도 측정 방법입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-lan-cable-categories,07-network-tips,07,lan-cable-categories,랜선 카테고리 차이,랜선 등급별 차이 알기,info,tip,랜선 등급 차이입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-internet-plan-choice,07-network-tips,07,internet-plan-choice,인터넷 요금제 선택,집 인터넷 속도 약정 고르기,info,tip,인터넷 요금제 선택입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-wifi-dropouts,07-network-tips,07,wifi-dropouts,와이파이 끊김 원인,자꾸 끊기는 와이파이 원인,info,issue,와이파이 끊김 원인입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-gaming-ping,07-network-tips,07,gaming-ping,게임 핑 줄이기,게임 렉 핑 줄이는 설정,howto,tip,게임 핑 설정입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-iptv-connection,07-network-tips,07,iptv-connection,IPTV 셋톱 연결 문제,TV 인터넷 연결 안 될 때,info,issue,IPTV 연결 문제입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-phone-hotspot,07-network-tips,07,phone-hotspot,스마트폰 핫스팟 활용,폰 핫스팟 제대로 쓰는 법,howto,tip,핫스팟 활용법입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-bundle-discounts,07-network-tips,07,bundle-discounts,통신사 결합 할인 이해,인터넷 결합 할인 따져보기,cost,tip,결합 할인 계산입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-moving-internet,07-network-tips,07,moving-internet,이사할 때 인터넷 이전,이사 인터넷 이전 신청 순서,info,tip,인터넷 이전 신청입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-firmware-updates,07-network-tips,07,firmware-updates,공유기 펌웨어 업데이트,공유기 펌웨어 왜 올려야 할까,info,tip,펌웨어 업데이트입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-network-tips-port-expansion,07-network-tips,07,port-expansion,랜포트 부족할 때,허브 스위치로 포트 늘리기,info,tip,랜포트 확장입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-nocode-intro,07-nocode-automation,07,nocode-intro,노코드 개념 입문,코딩 없이 만드는 노코드 입문,info,start,노코드 입문입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-automation-starting-point,07-nocode-automation,07,automation-starting-point,업무 자동화 시작점,반복 업무 자동화 어디서부터,info,tip,자동화 시작점입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-nocode-websites,07-nocode-automation,07,nocode-websites,노코드 웹사이트 만들기,코딩 없이 홈페이지 만들기,howto,tip,노코드 홈페이지입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-tool-comparison,07-nocode-automation,07,tool-comparison,자동화 도구 비교,업무 자동화 도구 비교해 보기,compare,compare,자동화 도구 비교입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-spreadsheet-automation,07-nocode-automation,07,spreadsheet-automation,스프레드시트 자동화,시트 함수로 업무 줄이기,howto,tip,시트 자동화입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-form-data-handling,07-nocode-automation,07,form-data-handling,설문 폼 자동 정리,설문 응답 자동 정리하기,howto,tip,설문 자동 정리입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-nocode-apps,07-nocode-automation,07,nocode-apps,노코드 앱 만들어 보기,코딩 없이 앱 만들어 보기,info,tip,노코드 앱 제작입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-messenger-bots,07-nocode-automation,07,messenger-bots,메신저 봇 만들기,업무 메신저 봇 만들어 보기,howto,tip,메신저 봇 제작입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-automation-examples,07-nocode-automation,07,automation-examples,자동화 시나리오 예시,일상 업무 자동화 사례 모음,review,tip,자동화 사례 모음입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-nocode-limitations,07-nocode-automation,07,nocode-limitations,노코드 한계와 선택,노코드의 한계는 어디일까,info,issue,노코드의 한계입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-email-auto-sorting,07-nocode-automation,07,email-auto-sorting,이메일 자동 분류,메일함 자동 분류 규칙 만들기,howto,tip,메일 자동 분류입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-learning-resources,07-nocode-automation,07,learning-resources,노코드 학습 자료,노코드 배우는 강의와 자료,info,tip,노코드 학습 자료입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-template-reuse,07-nocode-automation,07,template-reuse,자동화 템플릿 활용,만들어진 템플릿 가져다 쓰기,info,tip,템플릿 활용입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-sideproject-cases,07-nocode-automation,07,sideproject-cases,사이드프로젝트와 노코드,노코드로 만든 서비스 사례,review,issue,노코드 서비스 사례입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-nocode-automation-rpa-explained,07-nocode-automation,07,rpa-explained,RPA 개념 알기,회사에서 말하는 RPA 이해,info,tip,RPA 개념입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-build-intro,07-pc-build-guide,07,build-intro,조립 PC 입문 순서,첫 조립 PC 어떻게 시작할까,info,start,조립 PC 입문입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-budget-by-usage,07-pc-build-guide,07,budget-by-usage,용도별 견적 짜기,용도별 PC 견적 잡는 법,howto,tip,용도별 견적입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-assembly-steps,07-pc-build-guide,07,assembly-steps,조립 순서 따라하기,PC 조립 순서 한눈에,howto,howto,조립 순서 안내입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-compatibility-check,07-pc-build-guide,07,compatibility-check,호환성 확인 방법,부품 호환 미리 확인하기,howto,tip,호환성 확인입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-prebuilt-vs-custom,07-pc-build-guide,07,prebuilt-vs-custom,완본체 직접 조립 비교,완제품과 조립 뭐가 나을까,compare,compare,완본체 조립 비교입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-assembly-services,07-pc-build-guide,07,assembly-services,조립 대행 서비스,조립 대행 맡기면 얼마일까,cost,tip,조립 대행 비용입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-no-boot-troubleshooting,07-pc-build-guide,07,no-boot-troubleshooting,첫 부팅 안 될 때,조립 후 화면 안 나올 때,info,issue,부팅 문제 해결입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-cable-management,07-pc-build-guide,07,cable-management,선 정리 깔끔하게,PC 본체 선 정리 요령,info,tip,본체 선 정리입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-quote-communities,07-pc-build-guide,07,quote-communities,견적 사이트 활용,견적 커뮤니티 활용하는 법,howto,tip,견적 커뮤니티 활용입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-gaming-specs,07-pc-build-guide,07,gaming-specs,게이밍 PC 사양 기준,게임용 PC 사양 어느 정도,info,tip,게이밍 사양 기준입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-office-build,07-pc-build-guide,07,office-build,사무용 PC 구성,문서 작업용 알뜰 구성,info,tip,사무용 구성입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-editing-build,07-pc-build-guide,07,editing-build,편집용 PC 포인트,영상 편집 PC에서 중요한 것,info,tip,편집용 PC 포인트입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-price-timing,07-pc-build-guide,07,price-timing,조립 PC 가격 변동 시기,부품 가격 언제 떨어질까,cost,issue,부품 가격 시기입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-driver-setup,07-pc-build-guide,07,driver-setup,드라이버 설치 마무리,조립 후 드라이버 설치 순서,howto,tip,드라이버 설치입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-pc-build-guide-build-fail-stories,07-pc-build-guide,07,build-fail-stories,조립 실패담과 교훈,조립하다 망해 본 이야기들,review,review,조립 실패담입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-breach-patterns,07-security-issue,07,breach-patterns,개인정보 유출 사건 흐름,반복되는 유출 사건의 구조,info,issue,유출 사건 구조입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-ransomware-trends,07-security-issue,07,ransomware-trends,랜섬웨어 공격 동향,랜섬웨어 공격 어떻게 진화하나,info,issue,랜섬웨어 동향입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-security-news-sources,07-security-issue,07,security-news-sources,보안 뉴스 보는 곳,보안 소식 채널 둘러보기,review,tip,보안 소식 채널입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-zeroday-explained,07-security-issue,07,zeroday-explained,제로데이 취약점 뜻,제로데이 공격 무엇일까,info,tip,제로데이 이해입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-ddos-explained,07-security-issue,07,ddos-explained,디도스 공격 이해,디도스 공격은 어떻게 이뤄질까,info,tip,디도스 공격 이해입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-smishing-orgs,07-security-issue,07,smishing-orgs,문자 사기 조직 수법,문자 사기 조직 수법 들여다보기,review,issue,문자 사기 조직 보도입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-hacking-chronicles,07-security-issue,07,hacking-chronicles,해킹 사건 연대기,역사에 남은 해킹 사건들,review,review,해킹 사건 연대기입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-whitehat-world,07-security-issue,07,whitehat-world,화이트해커의 세계,화이트해커는 무슨 일을 할까,info,tip,화이트해커 세계입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-corporate-responses,07-security-issue,07,corporate-responses,기업 보안 사고 대응 보기,기업들의 사고 대응 비교 돌아보기,review,issue,기업 대응 비교입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-darkweb-reality,07-security-issue,07,darkweb-reality,다크웹 거래 실태,다크웹에서 벌어지는 일,info,issue,다크웹 실태입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
07-security-issue-bug-bounty,07-security-issue,07,bug-bounty,버그바운티 제도,버그 신고 포상 제도 이해,info,tip,버그바운티 제도입니다.,claude_direct,2026-06-12T06:10:57.262075+00:00
