l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at
01-awards-red-carpet-award-reaction,01-awards,01,red-carpet-award-reaction,시상식 레드카펫 실시간 반응,시상식 레드카펫 실시간 이슈,info,tip,시상식 레드카펫 실시간 반응을 공유합니다.,slot_2step,2026-06-08T12:00:42.668305+00:00
01-celeb-diet-celebrity-diet-before-and-after,01-celeb-diet,01,celebrity-diet-before-and-after,연예인 다이어트 전후,연예인 다이어트 전후 비교 사진,info,tip,연예인들의 다이어트 전후 모습 비교,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-celebrity-diet-coaching-tips,01-celeb-diet,01,celebrity-diet-coaching-tips,연예인 다이어트 코칭 방법,효과적인 연예인 다이어트 코칭 방법,info,tip,연예인 다이어트 코칭을 위한 효과적인 방법을 알려드립니다.,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-celebrity-diet-failure-stories,01-celeb-diet,01,celebrity-diet-failure-stories,연예인 다이어트 실패 사례,연예인 다이어트 실패 이유,info,tip,연예인들이 다이어트에 실패한 이유를 분석합니다.,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-celebrity-diet-meal-plan,01-celeb-diet,01,celebrity-diet-meal-plan,연예인 다이어트 식단,연예인 다이어트 식단 공개,info,tip,연예인들이 실제로 먹는 다이어트 식단 정보,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-celebrity-diet-nutrition-guide,01-celeb-diet,01,celebrity-diet-nutrition-guide,연예인 다이어트 식이요법,연예인 다이어트 식이요법 가이드,info,tip,연예인들이 따르는 식이요법을 소개합니다.,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-celebrity-diet-success-stories,01-celeb-diet,01,celebrity-diet-success-stories,연예인 다이어트 성공 사례,연예인 다이어트 성공 사례와 팁,info,tip,연예인들의 다이어트 성공 사례와 노하우를 공유합니다.,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-celebrity-diet-success-story,01-celeb-diet,01,celebrity-diet-success-story,셀럽 다이어트 성공,셀럽들의 놀라운 다이어트 성공 사례,info,tip,셀럽들의 성공적인 다이어트 이야기,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-celebrity-diet-workout-routine,01-celeb-diet,01,celebrity-diet-workout-routine,연예인 운동 루틴,연예인 다이어트 운동 루틴 따라하기,info,tip,연예인들의 효과적인 다이어트 운동 루틴,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-celebrity-recommended-diet-products,01-celeb-diet,01,celebrity-recommended-diet-products,연예인 다이어트 제품 추천,연예인이 추천하는 다이어트 제품,info,tip,연예인들이 실제로 사용하는 다이어트 제품을 추천합니다.,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-diet-exercise-types,01-celeb-diet,01,diet-exercise-types,다이어트 운동 종류,다이어트에 좋은 운동 종류,info,tip,다이어트에 효과적인 운동 종류를 소개합니다.,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-diet-friendly-foods,01-celeb-diet,01,diet-friendly-foods,다이어트 음식 추천,다이어트에 좋은 음식 추천,info,tip,다이어트에 도움이 되는 음식들,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-diet-maintenance-tips,01-celeb-diet,01,diet-maintenance-tips,다이어트 후 유지하는 법,다이어트 후에도 건강한 몸 유지하는 법,info,tip,다이어트 후에도 건강한 몸을 유지하는 방법을 알려드립니다.,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-effective-diet-strategies,01-celeb-diet,01,effective-diet-strategies,효과적인 다이어트 전략,효과적인 다이어트 전략,info,tip,다이어트에 효과적인 전략을 소개합니다.,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-healthy-diet-eating-habits,01-celeb-diet,01,healthy-diet-eating-habits,건강한 다이어트 식사,건강한 다이어트를 위한 식사법,info,tip,건강한 다이어트를 위한 올바른 식사법,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-diet-unhealthy-foods-for-diet,01-celeb-diet,01,unhealthy-foods-for-diet,다이어트에 안 좋은 음식,다이어트에 해로운 음식 피하는 법,info,tip,다이어트 중 피해야 할 음식들을 소개합니다.,slot_2step,2026-06-08T12:04:34.091347+00:00
01-celeb-insta-become-instagram-influencer,01-celeb-insta,01,become-instagram-influencer,인스타그램 인플루언서,인스타그램 인플루언서 되는 법,howto,tip,인스타그램 인플루언서가 되는 법을 알려드립니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-daily-instagram-stories,01-celeb-insta,01,celebrity-daily-instagram-stories,연예인 일상 인스타,연예인 일상 인스타 스토리,info,tip,연예인 일상 인스타 스토리를 공유합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-content-planning,01-celeb-insta,01,celebrity-instagram-content-planning,셀럽 인스타 콘텐츠,셀럽 인스타그램 콘텐츠 기획,howto,tip,셀럽 인스타그램 콘텐츠 기획 방법을 알려드립니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-fashion-items,01-celeb-insta,01,celebrity-instagram-fashion-items,인스타그램 셀럽 패션,인스타그램 셀럽 패션 아이템,info,tip,인스타그램 셀럽 패션 아이템을 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-live-streaming,01-celeb-insta,01,celebrity-instagram-live-streaming,연예인 인스타 라이브,연예인 인스타그램 라이브 방송,info,tip,연예인 인스타그램 라이브 방송을 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-marketing,01-celeb-insta,01,celebrity-instagram-marketing,셀럽 인스타 마케팅,셀럽 인스타 마케팅 전략,info,tip,셀럽 인스타 마케팅 전략을 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-photo-editing,01-celeb-insta,01,celebrity-instagram-photo-editing,연예인 인스타 사진,연예인 인스타그램 사진 편집,howto,tip,연예인 인스타그램 사진 편집 방법을 공유합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-photo-editing-2,01-celeb-insta,01,celebrity-instagram-photo-editing-2,인스타그램 사진 편집,연예인 인스타그램 사진 편집하는 법,howto,tip,연예인 인스타그램 사진 편집 팁과 노하우를 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-celebrity-instagram-trend,01-celeb-insta,01,celebrity-instagram-trend,셀럽 인스타그램 트렌드,현재 셀럽 인스타그램 트렌드는,info,tip,최신 셀럽 인스타그램 트렌드를 분석합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-increase-celebrity-instagram-followers,01-celeb-insta,01,increase-celebrity-instagram-followers,연예인 인스타 팔로워,연예인 인스타 팔로워 늘리기,howto,tip,연예인 인스타 팔로워를 늘리는 방법을 공유합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-beauty-brand-marketing,01-celeb-insta,01,instagram-beauty-brand-marketing,인스타그램 뷰티 브랜드,인스타그램 뷰티 브랜드 마케팅,info,tip,인스타그램 뷰티 브랜드 마케팅 전략을 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-entertainment-industry-trends,01-celeb-insta,01,instagram-entertainment-industry-trends,인스타그램 엔터테인먼트,인스타그램 엔터테인먼트 산업 트렌드,info,tip,인스타그램 엔터테인먼트 산업 트렌드를 소개합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-entertainment-news,01-celeb-insta,01,instagram-entertainment-news,인스타그램 엔터테인먼트 뉴스,인스타그램 엔터테인먼트 뉴스 모음,info,tip,인스타그램 엔터테인먼트 뉴스를 제공합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-event-promotion-strategy,01-celeb-insta,01,instagram-event-promotion-strategy,인스타그램 이벤트 홍보,인스타그램 이벤트 홍보 전략,howto,tip,인스타그램 이벤트 홍보 전략을 공유합니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-insta-instagram-social-media-strategy,01-celeb-insta,01,instagram-social-media-strategy,인스타그램 소셜미디어,인스타그램 소셜미디어 전략,howto,tip,인스타그램 소셜미디어 전략을 알려드립니다.,slot_2step,2026-06-08T12:05:44.340327+00:00
01-celeb-wedding-celebrity-couple-family-plan,01-celeb-wedding,01,celebrity-couple-family-plan,스타 부부 자녀 계획,스타 부부 자녀 계획은 어떻게,info,tip,스타 부부 자녀 계획에 대해 알아보세요.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-couple-married-life,01-celeb-wedding,01,celebrity-couple-married-life,스타 부부 결혼생활,스타 부부 결혼생활 이야기,info,tip,스타 부부의 행복한 결혼생활을 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-engagement-rumor,01-celeb-wedding,01,celebrity-engagement-rumor,유명인 약혼설,유명인 약혼설 루머,news,tip,유명인 약혼설에 대한 소식을 전해드립니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-life-after-marriage,01-celeb-wedding,01,celebrity-life-after-marriage,연예인 결혼 후 일상,연예인 결혼 후 일상 공개,info,tip,연예인 결혼 후 일상을 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-announcement,01-celeb-wedding,01,celebrity-wedding-announcement,연예인 결혼 발표,최근 연예인 결혼 발표 소식,news,tip,최신 연예인 결혼 발표 소식을 전해드립니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-best-man-speech,01-celeb-wedding,01,celebrity-wedding-best-man-speech,연예인 결혼식 축가,연예인 결혼식 축가 베스트,info,tip,연예인 결혼식 축가 아이디어를 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-cost,01-celeb-wedding,01,celebrity-wedding-cost,유명인 결혼 비용,유명인 결혼 비용 얼마나 들까,info,tip,유명인 결혼 비용에 대한 정보를 제공합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-decor,01-celeb-wedding,01,celebrity-wedding-decor,셀러브리티 결혼식장 인테리어,셀러브리티 결혼식장 인테리어 아이디어,info,tip,셀러브리티 결혼식장 인테리어 아이디어를 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-dress-brand,01-celeb-wedding,01,celebrity-wedding-dress-brand,연예인 웨딩드레스 브랜드,연예인 웨딩드레스 브랜드 추천,info,tip,연예인들이 선택한 웨딩드레스 브랜드를 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-guest-outfit,01-celeb-wedding,01,celebrity-wedding-guest-outfit,연예인 결혼식 하객룩,연예인 결혼식 하객룩 베스트,info,tip,스타일리시한 연예인 결혼식 하객룩 아이디어를 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-issues,01-celeb-wedding,01,celebrity-wedding-issues,연예인 결혼 관련 이슈,연예인 결혼 관련 이슈 모음,news,tip,연예인 결혼 관련 이슈를 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-photos,01-celeb-wedding,01,celebrity-wedding-photos,연예인 결혼 사진 공개,연예인 결혼 사진 공개,news,tip,연예인 결혼 사진을 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-planning,01-celeb-wedding,01,celebrity-wedding-planning,셀러브리티 웨딩 플래닝,셀러브리티 웨딩 플래닝 완벽 가이드,howto,tip,스트레스 없이 웨딩을 준비하는 셀러브리티 웨딩 플래닝 방법을 알려드립니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-preparation-process,01-celeb-wedding,01,celebrity-wedding-preparation-process,셀러브리티 결혼 준비과정,셀러브리티 결혼 준비과정 공개,howto,tip,셀러브리티의 결혼 준비과정을 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-wedding-celebrity-wedding-venue-location,01-celeb-wedding,01,celebrity-wedding-venue-location,유명인 결혼식장 위치,유명인 결혼식장 위치 알아보기,info,tip,유명인 결혼식장 위치를 소개합니다.,slot_2step,2026-06-08T12:04:47.959289+00:00
01-celeb-youtube-celebrity-youtube-channel-ranking,01-celeb-youtube,01,celebrity-youtube-channel-ranking,연예인유튜브순위,연예인 유튜브 채널 인기 순위,info,tip,현재 인기 있는 연예인 유튜브 채널 순위를 확인하세요.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-celebrity-youtube-content-planning,01-celeb-youtube,01,celebrity-youtube-content-planning,연예인 유튜브 콘텐츠 기획 방법,연예인 유튜브 콘텐츠 기획 아이디어 모음,info,tip,연예인 유튜브 콘텐츠 기획에 도움이 되는 다양한 아이디어와 전략을 소개합니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-celebrity-youtube-revenue-structure,01-celeb-youtube,01,celebrity-youtube-revenue-structure,연예인이유튜브로버는돈,연예인 유튜브 수익 구조 분석,info,tip,연예인들이 유튜브에서 수익을 내는 구조를 설명합니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-how-to-start-celebrity-youtube-channel,01-celeb-youtube,01,how-to-start-celebrity-youtube-channel,연예인유튜브시작하기,연예인 유튜브 채널 시작하는 방법,howto,tip,연예인 유튜브 채널을 시작하는 단계별 가이드를 제공합니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-popular-celebrity-youtube-content,01-celeb-youtube,01,popular-celebrity-youtube-content,인기연예인유튜브콘텐츠,인기 연예인 유튜브 콘텐츠 아이디어,info,tip,인기 있는 연예인 유튜브 콘텐츠 아이디어를 확인하세요.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-promoting-celebrities-on-youtube,01-celeb-youtube,01,promoting-celebrities-on-youtube,유튜브에서연예인홍보하기,유튜브에서 연예인을 홍보하는 방법,info,tip,유튜브에서 연예인을 효과적으로 홍보하는 방법을 설명합니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-recommended-equipment-for-celebrity-youtube,01-celeb-youtube,01,recommended-equipment-for-celebrity-youtube,연예인유튜브장비추천,연예인 유튜브 촬영 장비 추천,info,tip,연예인 유튜브 촬영에 적합한 장비를 추천합니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-youtube-brand-management,01-celeb-youtube,01,youtube-brand-management,연예인 유튜브 브랜드 관리,연예인 유튜브 브랜드 관리 방법,info,tip,연예인들이 유튜브 채널을 통해 브랜드를 효과적으로 관리하는 방법을 알려드립니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-youtube-celebrity-marketing-strategy,01-celeb-youtube,01,youtube-celebrity-marketing-strategy,유튜브연예인마케팅전략,유튜브에서 연예인 마케팅하는 법,info,tip,유튜브에서 연예인을 효과적으로 홍보하는 마케팅 전략을 알아보세요.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-youtube-fan-engagement,01-celeb-youtube,01,youtube-fan-engagement,유튜브 팬 소통,연예인 유튜브 팬들과 소통하는 법,info,tip,연예인들이 유튜브를 통해 팬들과 효과적으로 소통하는 방법을 공유합니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-youtube-live-streaming,01-celeb-youtube,01,youtube-live-streaming,유튜브 라이브 방송하기,연예인 유튜브 라이브 방송하는 법,info,tip,연예인들이 유튜브 라이브 방송을 통해 팬들과 실시간으로 소통하는 방법을 알려드립니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-youtube-shooting-equipment-for-celebrities,01-celeb-youtube,01,youtube-shooting-equipment-for-celebrities,유튜브 촬영 장비 추천,연예인 유튜브 촬영에 필요한 장비 리스트,info,tip,연예인 유튜브 촬영에 필요한 장비와 노하우를 제공합니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-youtube-sponsorship,01-celeb-youtube,01,youtube-sponsorship,유튜브 협찬 제안,유튜브 연예인 협찬 받는 방법,info,tip,연예인 유튜브 채널에 협찬을 받는 방법과 전략을 공유합니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-youtube-subscriber-increase,01-celeb-youtube,01,youtube-subscriber-increase,연예인 유튜브 구독자 증가,연예인 유튜브 구독자 늘리기 전략,info,tip,연예인 유튜브 채널의 구독자를 효과적으로 늘리는 방법을 알려드립니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celeb-youtube-youtube-video-editing,01-celeb-youtube,01,youtube-video-editing,유튜브 영상 편집 기술,연예인 유튜브 영상 편집 노하우,info,tip,연예인 유튜브 영상을 매력적으로 만드는 영상 편집 기술을 공유합니다.,slot_2step,2026-06-08T12:03:45.101754+00:00
01-celebrity-gossip-celebrity-comeback-controversy,01-celebrity-gossip,01,celebrity-comeback-controversy,연예인 복귀 논란,연예인 복귀 관련 이슈,info,tip,연예인 복귀 논란을 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-comeback-controversy-2,01-celebrity-gossip,01,celebrity-comeback-controversy-2,연예인 복귀 논란 사례,연예인 복귀 논란과 여론 반응 분석,info,tip,연예인 복귀 논란의 주요 사례와 여론 반응을 살펴봅니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-couple-conflict,01-celebrity-gossip,01,celebrity-couple-conflict,연예인 부부 갈등,연예인 부부 갈등 이슈,info,tip,연예인 부부 갈등 소식을 전해드립니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-death-news,01-celebrity-gossip,01,celebrity-death-news,유명 연예인 사망 소식,유명 연예인 사망 원인 및 사건 정리,news,tip,유명 연예인 사망 사건과 그 원인을 분석합니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-drug-scandal,01-celebrity-gossip,01,celebrity-drug-scandal,연예계 마약 스캔들,연예계 마약 관련 스캔들,news,tip,연예계 마약 스캔들 소식을 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-drunk-driving-incident,01-celebrity-gossip,01,celebrity-drunk-driving-incident,연예인 음주운전 사건,연예인 음주운전 사건 정리,news,tip,연예인 음주운전 사건을 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-private-life-controversy,01-celebrity-gossip,01,celebrity-private-life-controversy,연예인 사생활 논란,연예인 사생활 논란 정리,news,tip,연예인 사생활 관련 논란과 이슈를 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-retirement-controversy,01-celebrity-gossip,01,celebrity-retirement-controversy,연예계 은퇴 논란,연예계 은퇴 관련 이슈,info,tip,연예계 은퇴 논란을 정리했습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-celebrity-sexual-harassment-allegation,01-celebrity-gossip,01,celebrity-sexual-harassment-allegation,연예인 성추행 의혹,연예인 성추행 의혹 사건,news,tip,연예인 성추행 의혹 관련 뉴스를 모았습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-drama-set-accident,01-celebrity-gossip,01,drama-set-accident,드라마 촬영장 사고,드라마 촬영장 안전 사고,news,tip,드라마 촬영장 사고 소식을 전해드립니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-famous-actor-divorce-news,01-celebrity-gossip,01,famous-actor-divorce-news,유명 배우 이혼 소식,유명 배우 이혼 관련 뉴스,news,tip,유명 배우 이혼 소식을 전해드립니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-idol-fandom-conflict,01-celebrity-gossip,01,idol-fandom-conflict,아이돌 팬덤 갈등,아이돌 팬덤 간 갈등,info,tip,아이돌 팬덤 갈등 소식을 모았습니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
01-celebrity-gossip-idol-group-member-conflict,01-celebrity-gossip,01,idol-group-member-conflict,아이돌 그룹 멤버 간 불화,아이돌 그룹 멤버 간 불화 이슈,info,tip,아이돌 그룹 내 멤버 간 불화 소식을 전해드립니다.,slot_2step,2026-06-08T12:00:22.651327+00:00
