l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at
05-table-tennis-racket-care,05-table-tennis,05,racket-care,탁구 라켓 관리,러버 보호 라켓 관리법,howto,tip,라켓 관리 요령입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-tennis-intro-prep,05-tennis,05,tennis-intro-prep,테니스 입문 준비,테린이 시작 전 알아둘 것,info,start,테니스 입문 준비입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-starter-racket-choice,05-tennis,05,starter-racket-choice,입문 라켓 고르기,입문자 라켓 무게 선택,info,tip,입문 라켓 선택입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-finding-lessons,05-tennis,05,finding-lessons,레슨 코치 구하기,테니스 레슨 코치 찾는 방법,howto,tip,레슨 코치 찾기입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-public-court-booking,05-tennis,05,public-court-booking,공공 코트 예약,공공 테니스 코트 예약 방법,howto,local,공공 코트 예약입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-scoring-system,05-tennis,05,scoring-system,테니스 점수 규칙,테니스 점수 체계 이해하기,info,tip,점수 체계 이해입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-forehand-backhand,05-tennis,05,forehand-backhand,포핸드 백핸드 기초,포핸드 백핸드 자세 익히기,howto,tip,기본 스트로크 자세입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-court-outfit,05-tennis,05,court-outfit,코트 복장 고르기,테니스 칠 때 복장 고르기,info,tip,테니스 복장 안내입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-ball-differences,05-tennis,05,ball-differences,연습구 시합구 차이,테니스공 종류와 교체 시기,info,tip,테니스공 차이입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-grandslam-structure,05-tennis,05,grandslam-structure,그랜드슬램 대회 구조,테니스 4대 대회 구조 보기,info,tip,4대 대회 구조입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-tennis-elbow-prevention,05-tennis,05,tennis-elbow-prevention,테니스 엘보 예방,테니스 엘보 안 오게 치는 법,info,issue,테니스 엘보 예방입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-solo-swing-practice,05-tennis,05,solo-swing-practice,혼자 하는 스윙 연습,코트 없이 하는 스윙 연습,howto,tip,혼자 스윙 연습입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-club-culture,05-tennis,05,club-culture,동호회 클럽 문화,테니스 클럽 문화 알아보기,info,tip,테니스 클럽 문화입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-startup-costs,05-tennis,05,startup-costs,테니스 비용 현실,테니스 입문 비용 따져보기,cost,review,테니스 입문 비용입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-string-change-signs,05-tennis,05,string-change-signs,라켓 줄 갈아야 할 때,라켓 줄 교체 신호 알기,info,tip,라켓 줄 교체 신호입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-tennis-one-month-review,05-tennis,05,one-month-review,테니스 한 달 후기,테니스 배운 한 달 후기,review,review,테니스 한 달 후기입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-ski-first-day,05-winter-sports,05,ski-first-day,스키 처음 배우기,스키 처음 타는 날 가이드,info,start,스키 입문 가이드입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-ski-vs-snowboard,05-winter-sports,05,ski-vs-snowboard,스키 스노보드 선택,스키와 보드 뭐부터 배울까,compare,compare,스키와 보드 선택입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-season-pass-math,05-winter-sports,05,season-pass-math,스키장 시즌권 따지기,시즌권 살까 말까 계산,cost,tip,시즌권 손익 계산입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-rent-vs-buy-gear,05-winter-sports,05,rent-vs-buy-gear,스키 장비 렌탈 구매,장비 렌탈과 구매 비교,compare,tip,장비 마련 방식 비교입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-lift-first-time,05-winter-sports,05,lift-first-time,스키장 리프트 이용,리프트 처음 타는 요령,info,tip,리프트 이용 요령입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-snowboard-basics,05-winter-sports,05,snowboard-basics,스노보드 기초 자세,보드 기초 자세 익히기,howto,howto,보드 기초 자세입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-ice-skating-intro,05-winter-sports,05,ice-skating-intro,아이스 스케이트 입문,실내 스케이트장 입문 가이드,info,tip,스케이트 입문입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-slope-outfit-prep,05-winter-sports,05,slope-outfit-prep,스키복 방한 준비,스키장 방한 복장 챙기기,checklist,tip,스키장 복장 준비입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-slope-safety-rules,05-winter-sports,05,slope-safety-rules,스키장 안전 수칙,슬로프 안전 수칙 알기,info,issue,슬로프 안전 수칙입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-winter-sports-watch,05-winter-sports,05,winter-sports-watch,동계 스포츠 종목 보기,컬링 쇼트트랙 종목 이해,info,tip,동계 종목 이해입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-ski-lesson-levels,05-winter-sports,05,ski-lesson-levels,스키 강습 고르기,스키 강습 등급과 선택,info,tip,스키 강습 선택입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-sledding-with-kids,05-winter-sports,05,sledding-with-kids,눈썰매장 아이와 가기,아이와 눈썰매장 나들이,info,tip,눈썰매장 나들이입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-budget-ski-trip,05-winter-sports,05,budget-ski-trip,스키장 비용 절약,스키장 알뜰 이용 요령,info,tip,스키장 알뜰 이용입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-safe-falling,05-winter-sports,05,safe-falling,부상 없이 넘어지기,안 다치게 넘어지는 법,howto,issue,안전하게 넘어지기입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
05-winter-sports-watching-winter-games,05-winter-sports,05,watching-winter-games,동계 스포츠 관람 재미,쇼트트랙 직관 보는 재미,review,review,동계 종목 관람기입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-license-process,06-drivers-license,06,license-process,운전면허 취득 절차,운전면허 따는 순서 총정리,info,start,면허 취득 절차입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-written-test-study,06-drivers-license,06,written-test-study,학과시험 공부법,필기시험 한 번에 붙는 공부,howto,tip,필기시험 공부법입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-course-test-tips,06-drivers-license,06,course-test-tips,장내기능 코스 요령,장내기능 시험 코스 요령,info,tip,장내기능 요령입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-road-test-points,06-drivers-license,06,road-test-points,도로주행 합격 포인트,도로주행 감점 포인트 피하기,info,tip,도로주행 감점 회피입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-license-costs,06-drivers-license,06,license-costs,운전면허 비용 정리,면허 취득 비용 얼마나 들까,cost,tip,면허 취득 비용입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-class1-vs-class2,06-drivers-license,06,class1-vs-class2,1종 2종 차이,1종 보통과 2종 보통 차이,compare,compare,면허 종류 비교입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-renewal-aptitude,06-drivers-license,06,renewal-aptitude,면허 갱신 적성검사,면허 갱신 기간과 적성검사,info,tip,면허 갱신 안내입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-international-permit,06-drivers-license,06,international-permit,국제운전면허 발급,국제면허 발급 방법 안내,howto,tip,국제면허 발급입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-penalty-points,06-drivers-license,06,penalty-points,면허 벌점 관리,벌점 쌓였을 때 감면 방법,info,issue,벌점 관리 방법입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-driving-school-choice,06-drivers-license,06,driving-school-choice,운전면허 학원 고르기,운전학원 고르는 기준 정리,info,tip,운전학원 선택입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-self-study-license,06-drivers-license,06,self-study-license,독학 면허 도전기,학원 없이 면허 따기 후기,review,review,독학 면허 후기입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-revocation-suspension,06-drivers-license,06,revocation-suspension,면허 취소 정지 기준,면허 취소와 정지 기준,info,issue,면허 취소 정지 기준입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-senior-driver-system,06-drivers-license,06,senior-driver-system,고령 운전자 면허 제도,고령 운전자 면허 갱신 제도,info,tip,고령 면허 제도입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-learner-permit-use,06-drivers-license,06,learner-permit-use,연습면허로 연습하기,연습면허 기간 알차게 쓰는 법,info,tip,연습면허 활용입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-drivers-license-mobile-license,06-drivers-license,06,mobile-license,면허증 재발급 모바일,모바일 면허증 발급받기,howto,tip,모바일 면허증 발급입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-rainy-day-driving,06-driving-tips,06,rainy-day-driving,빗길 운전 요령,비 오는 날 운전하는 법,howto,tip,빗길 운전 요령입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-highway-lane-rules,06-driving-tips,06,highway-lane-rules,고속도로 차선 이용,고속도로 차선별 이용 기준,info,tip,차선 이용 기준입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-night-visibility,06-driving-tips,06,night-visibility,야간 운전 시야 확보,밤 운전 시야 확보하는 법,howto,tip,야간 시야 확보입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-defensive-habits,06-driving-tips,06,defensive-habits,방어 운전 습관,사고 줄이는 방어 운전 습관,info,tip,방어 운전 습관입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-unprotected-left-turn,06-driving-tips,06,unprotected-left-turn,비보호 좌회전 기준,비보호 좌회전 정확히 알기,info,tip,비보호 좌회전 이해입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-signal-manners,06-driving-tips,06,signal-manners,경적 깜빡이 매너,운전 중 신호 매너 점검,checklist,tip,운전 매너 점검입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-tunnel-driving,06-driving-tips,06,tunnel-driving,터널 운전 주의점,터널 지날 때 운전 주의점,info,issue,터널 운전 주의점입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-lane-change-timing,06-driving-tips,06,lane-change-timing,차로 변경 타이밍,안전한 차로 변경 타이밍,info,tip,차로 변경 요령입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-engine-brake-use,06-driving-tips,06,engine-brake-use,내리막 엔진브레이크,내리막에서 엔진브레이크 쓰기,howto,tip,엔진브레이크 활용입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-school-zone-rules,06-driving-tips,06,school-zone-rules,어린이보호구역 운전,스쿨존 통과 운전 기준,info,issue,스쿨존 운전 기준입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-speed-camera-types,06-driving-tips,06,speed-camera-types,단속 카메라 종류,과속 단속 카메라 종류 알기,info,tip,단속 카메라 종류입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-roundabout-rules,06-driving-tips,06,roundabout-rules,회전교차로 통행법,회전교차로 올바른 통행 방법,howto,tip,회전교차로 통행입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-road-hazards,06-driving-tips,06,road-hazards,도로 위 돌발 상황,도로 위 돌발 상황 대처,info,issue,돌발 상황 대처입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-hipass-usage,06-driving-tips,06,hipass-usage,하이패스 이용 요령,하이패스 차로 이용하는 법,howto,tip,하이패스 이용입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-driving-tips-left-lane-camping,06-driving-tips,06,left-lane-camping,1차로 정속주행 문제,추월차로 정속주행 왜 문제일까,info,issue,추월차로 이용 문제입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-safety-options-terms,06-vehicle-safety,06,safety-options-terms,차량 안전 옵션 이해,첨단 안전 옵션 용어 이해,info,start,안전 옵션 용어입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-carseat-installation,06-vehicle-safety,06,carseat-installation,카시트 올바른 장착,유아 카시트 장착 기준 점검,checklist,tip,카시트 장착 점검입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-seatbelt-rules,06-vehicle-safety,06,seatbelt-rules,안전벨트 바르게 매기,전 좌석 안전벨트 착용법,info,tip,안전벨트 착용법입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-airbag-basics,06-vehicle-safety,06,airbag-basics,에어백 작동 원리,에어백은 언제 어떻게 터질까,info,tip,에어백 작동 원리입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-aeb-explained,06-vehicle-safety,06,aeb-explained,자동긴급제동 AEB,긴급제동장치 작동 이해,info,tip,긴급제동장치 이해입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-vehicle-fire-prevention,06-vehicle-safety,06,vehicle-fire-prevention,차량 화재 예방,차량 화재 원인과 예방,info,issue,차량 화재 예방입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-emergency-kit,06-vehicle-safety,06,emergency-kit,안전 삼각대 비치,삼각대와 안전용품 비치 기준,checklist,tip,안전용품 비치 기준입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-recall-check,06-vehicle-safety,06,recall-check,차량 리콜 확인하기,내 차 리콜 대상 확인법,howto,issue,리콜 대상 확인입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-blindspot-mirror-setting,06-vehicle-safety,06,blindspot-mirror-setting,사각지대 줄이기,사이드미러 사각 줄이는 세팅,howto,tip,사각지대 줄이기입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-school-bus-rules,06-vehicle-safety,06,school-bus-rules,어린이 통학차량 안전,어린이 통학차 안전 규정,info,tip,통학차 안전 규정입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-safety-ratings,06-vehicle-safety,06,safety-ratings,차량 안전도 평가 보기,신차 안전도 평가 읽는 법,info,tip,안전도 평가 읽기입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-sudden-acceleration,06-vehicle-safety,06,sudden-acceleration,급발진 논란과 장치,급발진 논란 무엇이 쟁점일까,review,issue,급발진 쟁점 검토입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-pedestrian-detection,06-vehicle-safety,06,pedestrian-detection,보행자 보호 기능,보행자 감지 기능 이해,info,tip,보행자 보호 기능입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-kids-in-car-safety,06-vehicle-safety,06,kids-in-car-safety,차 안 아이 사고 예방,차에 아이 두고 내리지 않기,info,issue,아이 차내 사고 예방입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-vehicle-safety-rear-sensors-use,06-vehicle-safety,06,rear-sensors-use,후방 카메라 센서 활용,후방 센서 잘 쓰는 법,howto,tip,후방 센서 활용입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-first-steps,06-car-accident-response,06,first-steps,사고 직후 행동 순서,사고 나면 가장 먼저 할 일,info,start,사고 직후 행동입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-scene-photography,06-car-accident-response,06,scene-photography,사고 현장 사진 찍기,과실 분쟁 대비 현장 촬영법,howto,tip,현장 촬영 요령입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-insurance-claim-call,06-car-accident-response,06,insurance-claim-call,보험사 사고 접수,보험사 사고 접수 절차,howto,tip,보험사 접수 절차입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-minor-fender-bender,06-car-accident-response,06,minor-fender-bender,경미한 접촉사고 처리,주차장 접촉사고 처리 순서 따라하기,howto,tip,접촉사고 처리 순서입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-fault-ratio-basics,06-car-accident-response,06,fault-ratio-basics,과실 비율 기준 이해,과실 비율은 어떻게 정해질까,info,tip,과실 비율 기준입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-hit-and-run,06-car-accident-response,06,hit-and-run,뺑소니 당했을 때,뺑소니 사고 대응 방법,info,issue,뺑소니 대응입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-bodily-vs-property,06-car-accident-response,06,bodily-vs-property,대인 대물 처리 차이,대인 접수와 대물 접수 차이,compare,tip,대인 대물 차이입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-post-accident-hospital,06-car-accident-response,06,post-accident-hospital,사고 후 병원 진료,사고 후 진료 받아야 할 이유,info,tip,사고 후 진료 안내입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-rental-car-accident,06-car-accident-response,06,rental-car-accident,렌트카 사고 났을 때,렌터카 사고 처리 절차,info,issue,렌터카 사고 처리입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-drunk-driver-victim,06-car-accident-response,06,drunk-driver-victim,음주 차량과 사고,음주운전 차에 당했을 때,info,issue,음주 차량 사고 대응입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-settlement-check,06-car-accident-response,06,settlement-check,사고 합의 요령,사고 합의 전 따져볼 것들,checklist,issue,합의 전 확인 사항입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-roadkill-report,06-car-accident-response,06,roadkill-report,동물 로드킬 처리,로드킬 발생 시 신고 처리,info,tip,로드킬 신고 처리입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-single-car-accident,06-car-accident-response,06,single-car-accident,단독 사고 처리,혼자 가드레일 박았을 때,info,tip,단독 사고 처리입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-accident-history-value,06-car-accident-response,06,accident-history-value,사고 이력과 차값,사고 이력이 중고차값에 주는 영향,info,issue,사고 이력의 영향입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-accident-response-road-rage-report,06-car-accident-response,06,road-rage-report,보복운전 대응 신고,보복운전 당했을 때 신고 방법,howto,issue,보복운전 신고입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-first-car-insurance,06-car-insurance,06,first-car-insurance,자동차보험 가입 순서,첫 차보험 가입 따라하기,howto,start,첫 차보험 가입입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-coverage-terms,06-car-insurance,06,coverage-terms,자차 자손 담보 이해,자차 자손 담보 무엇일까,info,tip,담보 용어 이해입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-direct-quote-compare,06-car-insurance,06,direct-quote-compare,차보험 비교 견적 내기,다이렉트 보험 견적 비교,compare,tip,보험 견적 비교입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-driver-scope-setting,06-car-insurance,06,driver-scope-setting,운전자 범위 설정,운전자 한정 특약 정하기,info,tip,운전자 범위 특약입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-discount-options,06-car-insurance,06,discount-options,보험료 할인 특약,차보험 할인 특약 모아보기,cost,tip,할인 특약 모음입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-premium-surcharge,06-car-insurance,06,premium-surcharge,사고 후 보험료 할증,할증 기준과 등급 이해,info,issue,할증 기준 이해입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-renewal-savings,06-car-insurance,06,renewal-savings,자동차보험 갱신 시기,갱신 때 보험료 줄이는 점검,info,tip,갱신 시 절약 점검입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-driver-insurance-need,06-car-insurance,06,driver-insurance-need,운전자보험 필요할까,운전자보험과 차보험 차이,compare,tip,운전자보험 비교입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-roadside-assistance,06-car-insurance,06,roadside-assistance,긴급출동 서비스 활용,긴급출동 부르는 상황 정리,howto,tip,긴급출동 활용입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-claim-or-self-pay,06-car-insurance,06,claim-or-self-pay,보험 처리 자비 처리,보험 처리와 자비 처리 판단,info,issue,처리 방식 판단입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-mileage-refund,06-car-insurance,06,mileage-refund,마일리지 특약 환급,주행거리 특약 환급받기,howto,tip,마일리지 환급입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-lapsed-policy,06-car-insurance,06,lapsed-policy,차보험 만기 놓쳤을 때,보험 공백 생기면 어떻게 될까,info,issue,보험 공백 문제입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-temporary-driver-add,06-car-insurance,06,temporary-driver-add,단기 운전자 확대 특약,하루 운전자 추가하는 법,info,tip,단기 운전자 추가입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-ev-insurance-difference,06-car-insurance,06,ev-insurance-difference,전기차 보험 차이,전기차 보험료 무엇이 다를까,info,tip,전기차 보험 차이입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-insurance-staged-accident-fraud,06-car-insurance,06,staged-accident-fraud,보험사기 당하지 않기,고의 사고 보험사기 대처,info,issue,고의 사고 대처입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-installment-structure,06-car-financing,06,installment-structure,신차 할부 구조 이해,자동차 할부 금리 구조,info,start,할부 구조 이해입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-lease-vs-longrent,06-car-financing,06,lease-vs-longrent,리스와 장기렌트 차이,리스 장기렌트 무엇이 유리할까,compare,compare,리스 렌트 비교입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-cash-vs-installment,06-car-financing,06,cash-vs-installment,현금 일시불 대 할부,일시불과 할부 뭐가 나을까,compare,tip,구매 방식 비교입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-auto-loan-terms,06-car-financing,06,auto-loan-terms,자동차 대출 한도 금리,차 살 때 대출 조건 보기,cost,tip,차 대출 조건입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-downpayment-residual,06-car-financing,06,downpayment-residual,선수금 잔가 뜻,선수금과 잔존가치 이해,info,tip,선수금 잔가 이해입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-longrent-inclusions,06-car-financing,06,longrent-inclusions,장기렌트 보험 포함 구조,렌트비에 들어있는 것들,info,tip,렌트비 구성입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-lease-transfer,06-car-financing,06,lease-transfer,리스 승계 알아보기,리스 승계 거래 주의점,info,issue,리스 승계 주의점입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-capital-comparison,06-car-financing,06,capital-comparison,캐피탈 비교 요령,캐피탈사 조건 비교 점검,checklist,tip,캐피탈 조건 점검입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-early-repayment,06-car-financing,06,early-repayment,중도상환 수수료 계산,할부 중도상환 따져보기,cost,tip,중도상환 계산입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-corporate-lease,06-car-financing,06,corporate-lease,법인차 리스 혜택,법인 리스가 많은 이유,info,tip,법인 리스 배경입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
06-car-financing-residual-value-traps,06-car-financing,06,residual-value-traps,잔가형 할부 함정,잔가 보장 할부 주의점,info,issue,잔가형 할부 주의입니다.,claude_direct,2026-06-12T05:34:31.846548+00:00
