l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at
01-variety-show-caption-buzzwords,01-variety-show,01,caption-buzzwords,자막 유행어 모음,예능 자막에서 탄생한 유행어 한눈에 보기,info,tip,자막이 만들어낸 유행어를 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-web-variety-platforms,01-variety-show,01,web-variety-platforms,웹예능 보는 플랫폼,웹예능 인기작과 시청 플랫폼 정리,info,tip,웹예능 인기작과 보는 곳을 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-overseas-remake-cases,01-variety-show,01,overseas-remake-cases,한국 예능 해외 리메이크,해외에서 리메이크된 한국 예능 사례,info,issue,포맷 수출로 리메이크된 사례를 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-quiz-show-apply,01-variety-show,01,quiz-show-apply,퀴즈 예능 참가 신청,퀴즈 예능 일반인 참가 신청 절차,howto,howto,일반인 출연 신청 방법을 안내합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-season-system-shift,01-variety-show,01,season-system-shift,예능 시즌제 전환 이유,예능이 시즌제로 바뀌는 이유,info,tip,시즌제 편성이 늘어나는 배경을 설명합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-legendary-episodes,01-variety-show,01,legendary-episodes,레전드 예능 회차 모음,다시 봐도 웃긴 레전드 예능 회차,review,review,회자되는 레전드 회차를 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-family-friendly-variety,01-variety-show,01,family-friendly-variety,아이와 함께 볼 예능,아이와 같이 봐도 좋은 가족 예능,review,review,온 가족 시청에 적합한 예능을 추천합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-scripted-or-real,01-variety-show,01,scripted-or-real,예능 대본 존재 여부,예능은 대본이 있을까 리얼의 진실,info,issue,예능 대본을 둘러싼 궁금증을 풀어봅니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-survival-voting-rules,01-variety-show,01,survival-voting-rules,서바이벌 예능 투표 방식,서바이벌 예능 투표 방식과 순위 산정 기준,info,tip,투표와 순위 산정 구조를 설명합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-unreleased-behind-clips,01-variety-show,01,unreleased-behind-clips,본방 미공개 영상 보는 곳,본방에 없는 예능 미공개 영상 보는 곳,info,tip,미공개분과 비하인드 클립 시청처입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-variety-clip-replay,01-variety-show,01,variety-clip-replay,예능 클립 다시보기,예능 하이라이트 클립 무료로 보는 곳,info,tip,하이라이트 클립 무료 시청 경로입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-global-fan-favorites,01-variety-show,01,global-fan-favorites,외국인에게 인기 예능,해외 팬들이 좋아하는 한국 예능,info,review,해외에서 사랑받는 한국 예능을 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-variety-show-appearance-fee-structure,01-variety-show,01,appearance-fee-structure,예능 출연료 구조,예능 출연료는 어떻게 정해질까,cost,issue,출연료가 책정되는 구조를 다룹니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-real-name-vs-stage-name,01-celebrity,01,real-name-vs-stage-name,연예인 본명과 예명,예명으로 활동하는 연예인 본명 알아보기,info,tip,예명 뒤 본명과 그 사연을 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-celebrity-mbti-collection,01-celebrity,01,celebrity-mbti-collection,연예인 MBTI 모음,화제가 된 연예인 MBTI 유형 모음,info,tip,방송에서 공개된 MBTI를 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-same-age-line,01-celebrity,01,same-age-line,동갑 연예인 라인,연도별 동갑 연예인 라인 정리,info,tip,같은 해에 태어난 스타 라인을 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-military-enlistment-news,01-celebrity,01,military-enlistment-news,연예인 군 입대 소식,연예인 입대와 전역 일정 정리,news,issue,입대와 전역 소식을 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-agency-lookup,01-celebrity,01,agency-lookup,소속사 확인하는 법,좋아하는 연예인 소속사 확인하는 법,howto,tip,현재 소속사를 확인하는 방법입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-debut-behind-story,01-celebrity,01,debut-behind-story,데뷔 비하인드 스토리,스타들의 데뷔 비하인드 스토리,review,review,데뷔에 얽힌 숨은 이야기를 다룹니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-pre-fame-struggles,01-celebrity,01,pre-fame-struggles,무명 시절 이야기,무명 시절을 견딘 스타들의 이야기,review,review,무명기를 거쳐 성공한 사례를 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-nickname-origins,01-celebrity,01,nickname-origins,스타 별명 유래,팬들이 부르는 스타 별명 유래 모음,info,tip,별명에 담긴 유래와 에피소드입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-star-school-alumni,01-celebrity,01,star-school-alumni,스타 배출 많은 학교,스타를 많이 배출한 학교와 동문 라인,info,tip,연예인 동문이 많은 학교를 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-global-expansion-cases,01-celebrity,01,global-expansion-cases,연예인 해외 진출 사례,해외 무대로 진출한 연예인 사례,info,issue,해외 활동을 넓힌 사례를 살펴봅니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-privacy-protection-debate,01-celebrity,01,privacy-protection-debate,공인 사생활 보호 논쟁,연예인 사생활 보호 어디까지일까,info,issue,공인의 사생활 보도를 둘러싼 논쟁입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-career-change-after-fame,01-celebrity,01,career-change-after-fame,은퇴 후 직업 변신,연예계 은퇴 후 직업을 바꾼 사례,review,review,은퇴 후 새 길을 찾은 사례를 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-public-couple-list,01-celebrity,01,public-couple-list,공개 연애 커플 정리,공개 연애 중인 연예인 커플 정리,news,issue,열애를 인정한 커플 소식을 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-cf-model-brands,01-celebrity,01,cf-model-brands,광고 모델 브랜드 매칭,연예인 전속 모델 브랜드 정리,info,tip,전속 모델과 브랜드 매칭을 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-celebrity-rookie-stars-watchlist,01-celebrity,01,rookie-stars-watchlist,신인 연예인 주목 리스트,올해 주목해야 할 신인 연예인 정리,info,start,올해 떠오르는 신인을 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-chart-ranking-system,01-music,01,chart-ranking-system,음원 차트 순위 집계,음원 차트 순위 집계 기준 이해하기,info,tip,차트 집계 기준과 구조를 설명합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-karaoke-high-note-songs,01-music,01,karaoke-high-note-songs,노래방 고음 노래 모음,노래방에서 도전하기 좋은 고음 노래 모음,info,tip,고음 도전용 노래방 곡을 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-busking-spot-schedule,01-music,01,busking-spot-schedule,버스킹 명소 공연 일정,주말 버스킹 명소와 공연 일정 확인법,info,local,버스킹 명소와 일정 확인법입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-vinyl-lp-entry,01-music,01,vinyl-lp-entry,LP 입문 구매 가이드,LP 처음 모으는 사람을 위한 구매 가이드,info,start,LP 입문 구매의 기초를 안내합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-cover-song-copyright,01-music,01,cover-song-copyright,커버곡 저작권 기준,커버곡 올릴 때 저작권 기준 알아보기,info,issue,커버곡 업로드 시 저작권 기준입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-hidden-gem-songs,01-music,01,hidden-gem-songs,숨은 명곡 발굴 리스트,차트에 없는 숨은 명곡 발굴 리스트,review,review,차트 밖 숨은 명곡을 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-remake-vs-original-song,01-music,01,remake-vs-original-song,리메이크 곡 원곡 비교,명곡 리메이크와 원곡 비교해 듣기,compare,review,리메이크 곡과 원곡의 매력을 비교합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-music-show-prevote,01-music,01,music-show-prevote,음악방송 사전투표 방법,음악방송 사전투표 참여 방법 정리,howto,howto,사전투표 앱과 참여 절차입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-album-first-week-sales,01-music,01,album-first-week-sales,아이돌 앨범 초동 판매량,아이돌 앨범 초동 판매량 의미와 기록,info,tip,초동의 의미와 역대 기록을 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-ai-music-debate,01-music,01,ai-music-debate,AI 작곡 음악 논쟁,AI가 만든 노래 어디까지 왔을까,info,issue,AI 음악의 현황과 쟁점을 다룹니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-workout-playlist-build,01-music,01,workout-playlist-build,운동할 때 듣는 플레이리스트,운동 종목별 플레이리스트 만드는 법,howto,tip,운동 리듬에 맞는 선곡 요령입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-song-credit-reading,01-music,01,song-credit-reading,노래 크레딧 보는 법,작곡 작사 편곡 크레딧 읽는 법,info,start,크레딧 표기를 읽는 기초 지식입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-fan-song-meaning,01-music,01,fan-song-meaning,팬송 의미와 사례,팬을 위해 만든 팬송 의미와 사례,info,review,팬송의 의미와 대표 사례를 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-festival-lineup-news,01-music,01,festival-lineup-news,음악 페스티벌 라인업,올해 음악 페스티벌 라인업 소식,news,issue,페스티벌 라인업 소식을 전합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-music-streaming-vs-download,01-music,01,streaming-vs-download,스트리밍 다운로드 음질 차이,스트리밍과 다운로드 음질 차이 비교,compare,compare,감상 방식별 음질 차이를 비교합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-ticket-discount-methods,01-movie,01,ticket-discount-methods,영화관 할인 받는 법,영화 티켓 싸게 예매하는 할인 방법 총정리,howto,tip,예매 비용을 줄이는 할인 경로입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-special-screen-compare,01-movie,01,special-screen-compare,특별관 상영관 비교,아이맥스 돌비 특별관 차이 한눈에 비교,compare,compare,특별관별 차이와 선택 기준입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-indie-theater-finder,01-movie,01,indie-theater-finder,독립영화 상영관 찾기,독립영화 상영관과 예매 방법 안내,info,local,독립예술영화관 위치와 예매 안내입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-break-even-point,01-movie,01,break-even-point,영화 손익분기점 계산,영화 손익분기점은 어떻게 정해질까,info,tip,손익분기점 계산 구조를 설명합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-preview-event-apply,01-movie,01,preview-event-apply,시사회 응모 방법,영화 시사회 응모하고 당첨되는 팁,howto,howto,시사회 응모처와 당첨 요령입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-movie-date-course,01-movie,01,movie-date-course,영화 데이트 코스 짜기,영화관 데이트 전후 코스 짜는 법,info,local,영화 관람과 묶는 데이트 동선입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-kids-first-cinema,01-movie,01,kids-first-cinema,아이 첫 영화관 나들이,아이와 첫 영화관 갈 때 준비할 것,checklist,start,아이 동반 첫 관람 준비 항목입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-spoiler-etiquette,01-movie,01,spoiler-etiquette,영화 스포일러 예절,개봉 직후 스포일러 어디까지 괜찮을까,info,issue,스포일러를 둘러싼 관람 예절입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-cgv-vs-megabox-membership,01-movie,01,cgv-vs-megabox-membership,영화관 멤버십 혜택 비교,멀티플렉스 멤버십 등급 혜택 비교,compare,tip,영화관 멤버십 혜택을 비교합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-true-story-films,01-movie,01,true-story-films,실화 영화와 실제 사건,실화 영화는 실제와 얼마나 같을까,info,issue,실화 영화와 실제 사건을 대조합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-ten-million-records,01-movie,01,ten-million-records,천만 영화 흥행 기록,역대 천만 관객 한국 영화 기록 정리,info,review,천만 영화 기록을 돌아봅니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-filmmaking-job-roles,01-movie,01,filmmaking-job-roles,영화 제작 직업 종류,영화 엔딩크레딧 속 직업들 알아보기,info,tip,제작 현장의 다양한 직무를 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-home-cinema-setup,01-movie,01,home-cinema-setup,집에서 영화관 분위기,집을 영화관처럼 만드는 홈시네마 팁,howto,tip,홈시네마 환경을 꾸미는 요령입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-reissue-screening-info,01-movie,01,reissue-screening-info,재개봉 영화 정보,명작 재개봉 소식과 상영관 찾기,news,issue,재개봉 소식과 상영 정보를 전합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-movie-rating-classification,01-movie,01,rating-classification,영화 관람 등급 기준,영화 관람 등급 분류 기준 알아보기,info,tip,관람 등급이 정해지는 기준입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-airport-fashion-daily,01-style,01,airport-fashion-daily,공항패션 따라입기,연예인 공항패션 데일리룩으로 소화하는 법,howto,tip,공항패션의 일상 응용법입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-affordable-celeb-look,01-style,01,affordable-celeb-look,연예인 룩 저렴이 버전,연예인 스타일 저렴이로 완성하는 법,howto,tip,비슷한 무드를 저렴하게 내는 요령입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-red-carpet-best-dresser,01-style,01,red-carpet-best-dresser,시상식 레드카펫 드레스,시상식 레드카펫 베스트 드레서 정리,review,review,레드카펫 베스트 드레서를 돌아봅니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-drama-fashion-items,01-style,01,drama-fashion-items,드라마 속 패션 아이템,화제의 드라마 주인공 패션 아이템 정보,info,issue,드라마 속 착용 아이템 정보입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-stylist-job-behind,01-style,01,stylist-job-behind,스타일리스트 직업 세계,연예인 스타일리스트는 어떤 일을 할까,info,tip,스타일리스트의 일과 역할을 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-body-type-celeb-styling,01-style,01,body-type-celeb-styling,체형별 연예인 스타일링,체형 고민별 참고할 연예인 스타일,howto,tip,체형별로 참고할 스타일 사례입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-decade-fashion-comeback,01-style,01,decade-fashion-comeback,복고 패션 유행 주기,연예인발 복고 패션은 왜 돌아올까,info,issue,복고 유행이 반복되는 이유를 봅니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-kpop-makeup-trends,01-style,01,kpop-makeup-trends,케이팝 메이크업 트렌드,무대 위 케이팝 메이크업 트렌드 변화,info,review,시대별 무대 메이크업 흐름입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-fashion-week-attendance,01-style,01,fashion-week-attendance,패션위크 참석 연예인,해외 패션위크 참석 연예인 소식,news,issue,패션위크 초청 소식을 전합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-same-clothes-compare,01-style,01,same-clothes-compare,같은 옷 다른 느낌,같은 옷 입은 연예인 스타일 비교,compare,compare,같은 옷을 다르게 소화한 사례 비교입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-celeb-perfume-picks,01-style,01,celeb-perfume-picks,연예인 향수 정보,연예인이 쓴다고 알려진 향수 정리,info,tip,애용 향수로 알려진 제품 정보입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-idol-hair-color-guide,01-style,01,idol-hair-color-guide,아이돌 머리색 변천,컴백마다 바뀌는 아이돌 머리색 변천사,info,review,활동기별 헤어 컬러 변화를 봅니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-mens-celeb-coordination,01-style,01,mens-celeb-coordination,남자 연예인 패션 코디,남자 연예인 코디에서 배우는 스타일링,howto,howto,남자 스타 코디의 응용 포인트입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-vintage-style-icons,01-style,01,vintage-style-icons,빈티지 잘 입는 스타,빈티지를 잘 입는 연예인 스타일 분석,info,review,빈티지 룩 소화 사례를 분석합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-style-styling-fail-lessons,01-style,01,styling-fail-lessons,스타일링 혹평 사례 교훈,혹평받은 스타일링에서 배우는 것,info,issue,아쉬웠던 스타일링의 교훈을 짚습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-youtube-talkshow-list,01-interview,01,youtube-talkshow-list,유튜브 토크쇼 채널,연예인 인터뷰 유튜브 토크쇼 채널 모음,review,review,연예인 게스트 토크쇼 채널 모음입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-memorable-quotes,01-interview,01,memorable-quotes,인터뷰 명언 어록,마음에 남는 연예인 인터뷰 어록 모음,review,review,인상 깊은 인터뷰 어록을 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-round-interview-meaning,01-interview,01,round-interview-meaning,영화 라운드 인터뷰 뜻,영화 개봉 전 라운드 인터뷰는 무엇일까,info,tip,라운드 인터뷰의 개념과 방식입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-controversial-remarks,01-interview,01,controversial-remarks,인터뷰 발언 논란 정리,인터뷰 발언으로 생긴 논란 팩트 정리,news,issue,발언 논란의 사실관계를 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-interviewer-skills,01-interview,01,interviewer-skills,인터뷰어 질문 기술,좋은 인터뷰어의 질문 기술 배우기,info,tip,좋은 질문이 만들어지는 기술입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-translated-interviews,01-interview,01,translated-interviews,해외 인터뷰 번역 보기,해외 매체 인터뷰 번역으로 보는 법,howto,tip,해외 인터뷰를 한글로 보는 방법입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-press-conference-vs-interview,01-interview,01,press-conference-vs-interview,기자회견 인터뷰 차이,기자회견과 단독 인터뷰 무엇이 다를까,compare,compare,두 형식의 차이를 비교합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-honest-radio-talks,01-interview,01,honest-radio-talks,라디오 솔직 인터뷰,라디오에서만 나오는 솔직한 이야기,info,tip,라디오 인터뷰 특유의 매력입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-rookie-first-interview,01-interview,01,rookie-first-interview,신인 첫 인터뷰 시리즈,신인 아티스트 첫 인터뷰 시리즈 보기,info,start,신인의 첫 공식 인터뷰를 안내합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-retired-star-updates,01-interview,01,retired-star-updates,은퇴 스타 근황 인터뷰,은퇴한 스타들의 근황 인터뷰 모음,info,issue,은퇴 후 근황 인터뷰를 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-fan-question-events,01-interview,01,fan-question-events,팬 참여 인터뷰 이벤트,팬이 질문하는 인터뷰 이벤트 참여법,howto,howto,팬 질문 인터뷰 참여 방법입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-documentary-moments,01-interview,01,documentary-moments,다큐 인터뷰 명장면,다큐멘터리 속 인터뷰 명장면 정리,review,review,다큐 속 진솔한 장면을 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-interview-prep-behind,01-interview,01,interview-prep-behind,인터뷰 준비 과정,연예인 인터뷰는 어떻게 준비될까,info,tip,섭외부터 진행까지의 과정을 설명합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-common-question-types,01-interview,01,common-question-types,단골 질문 유형 분석,연예인 인터뷰 단골 질문 유형 분석,info,tip,자주 나오는 질문 패턴 분석입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-interview-legend-old-interviews,01-interview,01,legend-old-interviews,과거 인터뷰 재조명,다시 회자되는 과거 인터뷰 모음,info,review,재조명된 옛 인터뷰를 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-free-live-streaming,01-broadcast,01,free-live-streaming,지상파 실시간 무료 시청,지상파 실시간 방송 무료로 보는 방법,howto,tip,실시간 방송 무료 시청 경로입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-replay-watch-spots,01-broadcast,01,replay-watch-spots,방송 재방송 보는 곳,놓친 방송 재방송으로 보는 방법 정리,info,tip,재방송 시청 방법을 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-station-tour-apply,01-broadcast,01,station-tour-apply,방송국 견학 신청,방송국 견학 프로그램 신청 방법,howto,howto,견학 프로그램 신청 절차입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-deliberation-standards,01-broadcast,01,deliberation-standards,방송 심의 금지어 기준,방송 심의에서 걸리는 표현 기준,info,issue,심의 규정과 제재 사례입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-all-time-rating-records,01-broadcast,01,all-time-rating-records,역대 시청률 기록 프로그램,역대 최고 시청률 방송 프로그램 기록,info,review,역대 시청률 기록을 돌아봅니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-live-broadcast-accidents,01-broadcast,01,live-broadcast-accidents,생방송 방송사고 모음,생방송 방송사고 레전드 모음,info,issue,유명 방송사고 사례를 모았습니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-regional-station-shows,01-broadcast,01,regional-station-shows,지역 방송 프로그램,지역 방송국 인기 프로그램 알아보기,info,local,지역 방송국 명물 프로그램입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-tv-schedule-apps,01-broadcast,01,tv-schedule-apps,TV 편성표 앱 비교,TV 편성표 확인 앱 기능 비교,compare,compare,편성표 앱 기능을 비교합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-broadcast-job-careers,01-broadcast,01,broadcast-job-careers,방송국 직업 종류,방송국에서 일하는 직업들 알아보기,info,tip,PD 작가 등 방송 직무를 소개합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-veteran-announcer-moves,01-broadcast,01,veteran-announcer-moves,아나운서 프리 선언 사례,아나운서 프리랜서 선언 사례 정리,news,issue,프리 선언과 이적 사례를 정리합니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
01-broadcast-old-program-archive,01-broadcast,01,old-program-archive,추억의 옛날 방송,추억의 옛날 방송 프로그램 다시 보는 법,info,review,옛날 프로그램 다시 보는 방법입니다.,claude_direct,2026-06-11T04:28:12.845975+00:00
